Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
443151,1;4477133,34;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;10;Verde;Línea;2
443179,46;4477165,47;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;11;Verde;Línea;4
443175,82;4477153,35;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;12;Verde;Línea;9
443207,62;4477188,48;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;13;Verde;Línea;5
443212,03;4477203,6;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;13;Verde;Línea;2
443229,54;4477211,86;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;15;Verde;Línea;4
443227,7;4477197,92;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;16;Verde;Línea;14
443246,25;4477263,33;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;17;Verde;Línea;4
443260,04;4477291,65;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;Verde;Línea;18
443251,48;4477286,47;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;Verde;Línea;2
443254,65;4477300,6;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;Verde;Línea;2
