FID,ID,NOMBRE,DESCRIPCION,DIRECCION,SDOGEOMETRIA,URL,EMAIL,CONTACTO,HORARIOS,PRECIOS,TITULARIDAD,TARJETAJOVEN,ACCESOPMR,NROPLAZAS,TOTALPLAZAS
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e0c,66323,APARCAPMR_864,Esquina con Cl. Emilio Zola,"CALLE EMILIO ZOLA, 24 ",POINT (367559.248873976 4066483.25955505),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e0b,66380,APARCAPMR_941,,"CALLE GENERAL BLAKE, 1 ",POINT (371659.06558094 4064959.3602648),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e0a,66433,APARCAPMR_1188,,"CALLE CANALES, 3 ",POINT (372553.999821454 4063817.00011138),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e09,67037,APARCAPMR_025,A la altura del nº 2,"PLAZA EJIDO, 1 ",POINT (373262.35660958 4065631.2357483),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e08,67038,APARCAPMR_079,A la altura del nº 7,"PLAZA EJIDO, 5 ",POINT (373323.19513229 4065634.38971592),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e07,66871,APARCAPMR_624,Esquina con Cl. Alozaina,"CALLE ALOZAINA, 8 ",POINT (370792.122267767 4063697.47762509),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e06,67100,APARCAPMR_082,Frente a Cl. Tejares,"CALLE TEJARES, 50 ",POINT (371636.708203055 4065718.21403781),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e05,66745,APARCAPMR_1018,Esq. Cl Cómpeta,"AVENIDA DE SANTA ROSA DE LIMA, 24 ",POINT (370563.196196589 4064741.18162021),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e04,66257,APARCAPMR_1121,,"PASAJE RUBENS, 5 ",POINT (368098.000318796 4067731.00066836),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e03,66702,APARCAPMR_1008,Esq. Cl. Escritor Jacobo Orellana Espejo,"CALLE ESCRITOR ANTONIO NAVARRO TRUJILLO, 27 ",POINT (368123.602668187 4067066.75942003),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e02,66395,APARCAPMR_639,Esquina con c/ Pacífico,"CALLE DE FRANCISCO DE COSSÍO, 22 ",POINT (371128.662789145 4061570.35205548),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e01,67230,APARCAPMR_214,Esquina con Av. Sor Teresa Prat,"CALLE DE FRANCISCO DE COSSÍO, 8 ",POINT (370975.44574483 4061634.31297565),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6e00,66131,APARCAPMR_848,,"CALLE ARCHIDONA, 25 ",POINT (370207.455981763 4064496.24748217),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dff,66620,APARCAPMR_1218,,"CALLE LUIS F PALLARDO PEINADO, 10 ",POINT (370434.99983172 4064338.00034842),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dfe,66486,APARCAPMR_619,,"PLAZA DE CAPUCHINOS, 16 ",POINT (373101.171622662 4065719.26139703),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dfd,79733,APARCAPMR_1426, C/ Alcalde José María Corona esquina con Avenida Velázquez,"CALLE ALCALDE JOSÉ MARÍA CORONA, 3 ",POINT (370400.359544856 4062148.58006613),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dfc,66897,APARCAPMR_725,Esquina Av. Manuel Torres,"AVENIDA DE VELÁZQUEZ, 25 ",POINT (370775.082426354 4062477.27807642),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dfb,66798,APARCAPMR_661,Esquina con c/ Concejal José María Martín Carpena,"CALLE MAGISTRADO SALVADOR BARBERÁ, 17 ",POINT (371023.883947041 4065456.50473765),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dfa,66807,APARCAPMR_671,,"CAMINO SAN ALBERTO, 27 ",POINT (370446.108693559 4066214.25041989),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df9,66593,APARCAPMR_935,Esquina calle Zaragueta,"CALLE CASTILLA, 24 ",POINT (370173.009389926 4064953.70795148),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df8,67159,APARCAPMR_323,Esquina con Plaza José Bergamín,"CALLE CASTILLA, 33 ",POINT (370118.366819154 4064780.94656047),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df7,76807,APARCAPMR_1168,,"CALLE ANTONIO RAÍZ, 9 ",POINT (368922.198972381 4065283.70090331),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df6,66385,APARCAPMR_625,Esquina Cl. Doctor Ruíz Jiménez,"CALLE DOCTOR RUIZ JIMÉNEZ, 6 ",POINT (371281.205280518 4065055.13729708),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df5,66502,APARCAPMR_504,A la altura de c/ Sagasta,"PLAZA DE ARRIOLA, 10 ",POINT (372773.655103425 4064586.04101898),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df4,66171,APARCAPMR_1289,,"CALLE MAGISTRADO SALVADOR BARBERÁ, 11 ",POINT (371053.000261606 4065268.99999502),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df3,66861,APARCAPMR_1003,Esq. Cl. Luis Rosales,"CALLE JUAN RAMÓN JIMÉNEZ, 8 ",POINT (370794.747104692 4066225.92577488),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df2,67228,APARCAPMR_134,Esquina con Cl. Idelfonso Marzo,"CALLE ILDEFONSO MARZO, 1 ",POINT (370912.620657823 4062407.73003205),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df1,77992,APARCAPMR_1368,,"CALLE DIEGO LARA VALLE, 17 ",POINT (371405.758309879 4063608.38659941),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6df0,66615,APARCAPMR_1092,Esq. Camino San Alberto,"CAMINO SAN ALBERTO, 14 ",POINT (370466.627175824 4066103.61381376),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6def,66280,APARCAPMR_824,ampliación de 1 plaza el 14/07/2016,"CAMINO SAN ALBERTO, 1 ",POINT (370647.892665885 4065964.71770508),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dee,66758,APARCAPMR_1261,Esq. Avd. Juan XXIII,"CALLE CORREGIDOR PAZ Y GUZMÁN, 2 ",POINT (370747.000265111 4063962.00071544),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ded,67234,APARCAPMR_255,Esquina con c/ Las Navas,"CALLE GARCERÁN, 30 ",POINT (371689.198508306 4062791.34397143),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dec,66929,APARCAPMR_391,Esquina con c/ Acanto,"AVENIDA DE VELÁZQUEZ, 8 ",POINT (370823.068584057 4062564.19113139),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6deb,66789,APARCAPMR_397,Esquina con c/ Agustín Montes Fuentes,"PASAJE FERRERÍA DE HEREDIA, 15 ",POINT (372147.174033138 4063316.48247314),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dea,66868,APARCAPMR_662,Esquina con Cl. Periana,"CALLE ALOZAINA, 15 ",POINT (370692.995738381 4063671.11821859),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de9,66516,APARCAPMR_533,Esquina con Av. de Velázquez,"AVENIDA DE VELÁZQUEZ, 72 ",POINT (370215.473215559 4061972.01034875),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de8,67014,APARCAPMR_451,Esquina con c/ Arturo Reyes,"CALLE MORENO NIETO, 37 ",POINT (371509.358566459 4065880.60333857),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de7,66353,APARCAPMR_091,Esquina con Cl. Perdiguera,"CALLE PERDIGUERA, 1 ",POINT (370599.462918277 4062262.8946794),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de6,78799,APARCAPMR_1405,"C/ Perdiguera, N.º 3 esquina con C/ Albertillas","CALLE PERDIGUERA, 3 ",POINT (370635.976289009 4062238.44330265),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de5,66467,APARCAPMR_1271,,"AVENIDA DEL DOCTOR MAÑAS BERNABÉU, 13 ",POINT (370968.999860652 4063722.00064086),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de4,66706,APARCAPMR_105,Esquina con c/ Alonso de Palencia,"CALLE BLANCO CORIS, 3 ",POINT (372040.163505077 4064758.0726401),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de3,66292,APARCAPMR_799,,"CALLE ARAGONITO, 11 ",POINT (367928.306382761 4067166.31403722),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de2,67160,APARCAPMR_243,Esquina con c/ Alozaina,"CALLE CIUDAD DE ANDÚJAR, 13 ",POINT (370757.227815736 4063679.75167661),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de1,66500,APARCAPMR_317,Esquina con c/ Torres Quevedo,"CALLE BERRUGUETE, 12A",POINT (370085.540466324 4062132.25982424),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6de0,67250,APARCAPMR_114,,"CALLE NIÑO DEL MUSEO, 1 ",POINT (370630.733607189 4062532.13570576),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ddf,66853,APARCAPMR_932,Esquina calle Las Pilas,"CALLE NIÑO JESÚS DE PRAGA, 1 ",POINT (370529.40986598 4062194.08412895),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dde,66804,APARCAPMR_580,Esquina con Cl. Magistrado Salvador Barberá,"CALLE MAGISTRADO SALVADOR BARBERÁ, 16 ",POINT (371080.83134673 4065241.00890948),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ddd,66775,APARCAPMR_296,Esquina con Cl. Antonio Soler,"CALLE DE ANTONIO SOLER, 1 ",POINT (371899.23703128 4063058.31417361),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ddc,66832,APARCAPMR_1089,Esq. con Cl. Ministerio de la Vivienda,"CALLE BLAS OTERO, 3 ",POINT (371028.531002283 4065210.1876248),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ddb,67085,APARCAPMR_203,No hay más datos,"AVENIDA DE CARLINDA, 6 ",POINT (370632.409273706 4066034.85718786),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dda,76287,APARCAPMR_1312,C/ Los Millones esquina con C/ Manuel Moriel F. Bolaños,"CALLE LOS MILLONES, 5 ",POINT (371000.15905222 4065259.34008625),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd9,67136,APARCAPMR_145,A la altura del nº 10,"AVENIDA DE JUAN XXIII, 31 ",POINT (371012.316856085 4063522.72730585),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd8,67262,APARCAPMR_174,"Frente al  nº 10, a la altura de la plaza Larita.","AVENIDA DE ANTONIO GAUDÍ, 8 ",POINT (369882.456200049 4062265.14186121),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd7,66264,APARCAPMR_1070,Frente a Plaza Larita,"AVENIDA DE ANTONIO GAUDÍ, 18 ",POINT (369808.254415697 4062226.54485073),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd6,67043,APARCAPMR_183,Esquina con c/ Noray,"PASEO DE LOS TILOS, 61 ",POINT (371483.293129023 4063933.83744382),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd5,66926,APARCAPMR_480,A la altua del nº 2,"CALLE LUIS F PALLARDO PEINADO, 2A",POINT (370584.249668545 4064363.53880181),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd4,66276,APARCAPMR_765,,"CALLE CEREZO, 10 ",POINT (367739.577217124 4066471.92421284),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd3,67031,APARCAPMR_319,Esquina con c/ Fernando el Católico,"CALLE SAN PATRICIO, 4 ",POINT (373730.607325282 4065704.5789916),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd2,67011,APARCAPMR_447,Esquina con Cl. Kandinsky,"CALLE KANDINSKY, 1 ",POINT (369297.807848941 4064256.88064302),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd1,67042,APARCAPMR_111,Esquina con c/ Ramón Alarcón,"PASEO DE LOS TILOS, 49 ",POINT (371618.285369067 4064007.32495151),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dd0,66850,APARCAPMR_940,Frente a Cl. Avicebron,"CALLE EMILIO THUILLIER, 33 ",POINT (373047.721992533 4067466.7006717),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dcf,66679,APARCAPMR_565,Esquina con Cl. Tomás Fernández,"CALLE EMILIO THUILLIER, 13 ",POINT (373026.100493332 4067322.73109422),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dce,66553,APARCAPMR_1072,Esq. con Camino Retiro,"CALLE DECANO JUAN RAFAEL DE LARA, 1 ",POINT (365397.152375105 4059210.78552146),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dcd,66797,APARCAPMR_651,,"CALLE FERNANDO CHIRINO, 7 ",POINT (372043.548633854 4065340.82156736),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dcc,67057,APARCAPMR_167,Esquina con Cl. Mariano de Cavia,"CALLE MARIANO DE CAVIA, 31 ",POINT (377605.5066468 4065085.65305723),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dcb,67024,APARCAPMR_466,Junto al portón del Colegio María Zambrano (frente al nº 7).,"CALLE LAS MORERAS, 7 ",POINT (373482.162708657 4067379.64714063),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dca,66482,APARCAPMR_629,,"CALLE TRINIDAD, 62 ",POINT (372398.221213382 4065141.99746067),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc9,66971,APARCAPMR_384,Esquina con Cl. Mariano de Cavia,"CALLE MARIANO DE CAVIA, 42 ",POINT (377715.582816801 4065076.44535022),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc8,80907,APARCAPMR_86,Esquina con Calle Almería,"CALLE PADRE LERCHUNDI, 1 ",POINT (378965.077119979 4064693.55331119),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc7,66728,APARCAPMR_1139,,"PASEO MARTIRICOS, 26 ",POINT (372579.000172043 4065840.00067667),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc6,66260,APARCAPMR_1186,Esq. C / Dolores Casini,"CAMINO DE CASABERMEJA, 33 ",POINT (372861.00039181 4068440.00073556),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc5,67033,APARCAPMR_069,Esquina con c/ Duquesa de Parcent,"CALLE SOMERA, 12 ",POINT (372892.614101782 4064178.45514543),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc4,66438,APARCAPMR_1060,Esq. con Cl. López Alarcón,"CALLE EMILIO THUILLIER, 111 ",POINT (373025.994823604 4068029.93765551),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc3,67092,APARCAPMR_322,Esquina con c/ Nicolás Salmerón,"CALLE BLAS DE LEZO, 25 ",POINT (371918.493274292 4065785.31322397),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc2,66327,APARCAPMR_861,,"CALLE MACABEOS, 2 ",POINT (373899.041955597 4065493.73256362),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc1,66483,APARCAPMR_583,Esquina con Cl. Lanuza,"CALLE PELAYO, 12 ",POINT (372076.275361225 4065033.96770194),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dc0,80687,APARCAPMR_1456,C/ Jabalón esquina con C/ Esla,"CALLE JABALÓN, 4 ",POINT (372159.81837303 4067167.39953849),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dbf,67123,APARCAPMR_190,Frente al nº 6,"CALLE GUADIATO, 6 ",POINT (372075.296190665 4067238.07472385),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dbe,78439,APARCAPMR_1387,"C/ Leopoldo Werner, N.º 4","CALLE LEOPOLDO WERNER, 4 ",POINT (372808.976892897 4066209.73571061),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dbd,66744,APARCAPMR_926,Esquina con c/ San Nicolás.,"CALLE FARO, 2 ",POINT (373909.782558749 4064470.94992219),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dbc,67129,APARCAPMR_044,Frente a c/ Toledo. En la puerta de Bomberos.,"PASEO MARTIRICOS, 16 ",POINT (372575.920773227 4065740.07067139),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dbb,67073,APARCAPMR_261,No hay más datos,"CALLE DÍAZ CAMACHO, 2 ",POINT (373177.360956315 4067712.67015366),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dba,66152,APARCAPMR_843,,"CALLE GUADALBULLÓN, 8 ",POINT (372114.997481864 4066784.00989232),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db9,67091,APARCAPMR_096,Esquina con c/ Tejares,"CALLE BLAS DE LEZO, 14 ",POINT (371900.339520784 4065684.92110509),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db8,67278,APARCAPMR_492,Esquina con Cl. Sancho Miranda,"CALLE EMILIO THUILLIER, 89 ",POINT (373082.944686418 4067807.80598403),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db7,66484,APARCAPMR_631,Esquina con Duque de Rivas,"CALLE SAN BARTOLOMÉ, 8 ",POINT (372871.683702003 4065563.56219299),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db6,67075,APARCAPMR_346,Esquina con Cl. Las Moreras. Frente al nº 23.,"CALLE LAS MORERAS, 6 ",POINT (373390.131829424 4067452.85522315),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db5,66643,APARCAPMR_058,"Esquina con c/ Juan de Canderrera
","CALLE PEINADO, 3 ",POINT (373011.540712584 4066006.28961857),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db4,74584,APARCAPMR_882,"Calle Panaderos, 1","CALLE PANADEROS, 1 ",POINT (372924.83741099 4064547.57488047),,,,Excepto personas movilidad reducida,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db3,66782,APARCAPMR_157,,"CALLE GUADALQUIVIREJO, 61 ",POINT (365367.266904212 4063029.30988002),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db2,66964,APARCAPMR_376,Esquina con Camino de los Prados,"CAMINO DE LOS PRADOS, 3 ",POINT (368454.142326692 4062496.93032294),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db1,66813,APARCAPMR_1014,Esq. con la Cl. Alberto Peláez Domínguez,"CALLE DE LUIS DE NARVÁEZ, 60 ",POINT (365947.515322452 4058849.51346643),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6db0,66210,APARCAPMR_1181,,"CALLE FELIPE PEDRELL, 42 ",POINT (368135.000117303 4062667.00011872),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6daf,66652,APARCAPMR_648,Esquina Cl. Tarajal,"CALLE GUADALQUIVIREJO, 31 ",POINT (365402.328858295 4063181.97953145),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dae,66819,APARCAPMR_971,Frente al nº 19,"CALLE EL REQUINTO, 6 ",POINT (363181.772265917 4065632.25350917),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dad,67271,APARCAPMR_194,Esquina con c/ El Chaparral,"CALLE SALINO, 11 ",POINT (365482.448232179 4063262.98445535),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dac,66236,APARCAPMR_788,,"CALLE SALINO, 54 ",POINT (365378.200447315 4063106.20697878),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6dab,66727,APARCAPMR_1099,Esq. con Cl. Tarajal,"CALLE SALINO, 36 ",POINT (365429.223712286 4063168.98839321),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6daa,75490,APARCAPMR_1291,Esquina con calle Decano Ángel Caffarena,"CALLE DECANO EDUARDO PALANCA, 19 ",POINT (364863.184559219 4059225.20185695),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da9,66968,APARCAPMR_381,A la altura de c/ Pedernal,"CALLE DECANO EDUARDO PALANCA, 17 ",POINT (364754.076062953 4059201.275982),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da8,66685,APARCAPMR_547,Esquina con Cl. Decano Salvador Barroso,"CALLE DECANO SALVADOR BARROSO, 26 ",POINT (364823.7112499 4059679.06091382),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da7,66746,APARCAPMR_1007,,"CAMINO GUADALMAR A LA LOMA, 29 ",POINT (368305.937530461 4059037.77178441),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da6,77789,APARCAPMR_1334,C/ Guadalquivirejo esquina con C/ Chaparral,"CALLE GUADALQUIVIREJO, 20 ",POINT (365448.797972319 4063263.46532507),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da5,66714,APARCAPMR_1183,Esq. Virgen de las Flores,"CALLE PEDRO LUIS GÁLVEZ, 12 ",POINT (371129.000125634 4064738.00035534),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da4,67261,APARCAPMR_213,Esquina con Cl. Río Gargaliga,"CARRIL DE LA CORDOBESA, 13 ",POINT (371434.849379419 4063273.10663201),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da3,67026,APARCAPMR_471,Esquina con c/ Flores García,"PASEO DE LOS TILOS, 78 ",POINT (371408.575734775 4063904.95693059),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6da2,66183,APARCAPMR_743,,"CALLE HORACIO LENGO, 26 ",POINT (371437.001909736 4064218.03346356),,,,,,MUNICIPAL,No,No,1,2028
