"name";"address";"category";lon;lat;"status";temperature;rotationbegin;rotationend;rotationduration;"signal_status";datenosignal
"PS_VR-CyD_3LCFcoBergamínN35";"3L C. Fco. Bergamín Nº 35";"forLoadUnload";-1.638406;42.81003;"occupied";7;2026-02-23 18:18:45.71;;;"commsfail";2026-04-14 04:30:38.405
"PS_VR-CyD_3LCFcoBergamínN35";"3L C. Fco. Bergamín Nº 35";"forLoadUnload";-1.638372;42.809996;"free";22;2026-08-18 06:55:07.924;;;"on";
"PS_VR-CyD_4BCCastillodeMayaN45";"4B C. Castillo de Maya Nº 45";"forLoadUnload";-1.637956;42.80976;"occupied";26;2026-08-18 06:21:27.093;;;"on";2026-07-27 03:40:58.81
"PS_VR-CyD_4BCCastillodeMayaN45";"4B C. Castillo de Maya Nº 45";"forLoadUnload";-1.637932;42.809774;"occupied";25;2026-08-18 06:42:38.151;;;"on";
"PS_VR-CyD_4BCCastillodeMayaN45";"4B C. Castillo de Maya Nº 45";"forLoadUnload";-1.637907;42.809791;"free";24;2026-08-17 19:47:50.282;;;"on";
"PS_VR-CyD_4BCCastillodeMayaN45";"4B C. Castillo de Maya Nº 45";"forLoadUnload";-1.63788;42.809808;"free";26;2026-08-18 06:42:08.89;2026-08-18 06:42:12.127;3.237;"on";2026-01-27 14:48:59.827
"PS_VR-CyD_2BCSanFermínN49";"2B C. San Fermín Nº 49";"forLoadUnload";-1.639863;42.811629;"occupied";24;2026-08-18 06:46:46.411;;;"on";
"PS_VR-CyD_2BCSanFermínN49";"2B C. San Fermín Nº 49";"forLoadUnload";-1.639825;42.811652;"free";24;2026-08-18 05:33:19.703;;;"on";
"PS_VR-CyD_4BCPaulinoCaballeroN12";"4B C. Paulino Caballero Nº 12";"forLoadUnload";-1.639806;42.812388;"free";27;2026-08-18 06:45:19.649;;;"on";
"PS_VR-CyD_4BCPaulinoCaballeroN12";"4B C. Paulino Caballero Nº 12";"forLoadUnload";-1.639786;42.81237;"occupied";26;2026-08-17 20:25:29.603;2026-08-18 03:55:28.163;26998.56;"on";2026-07-27 05:40:58.71
"PS_VR-CyD_4BCPaulinoCaballeroN12";"4B C. Paulino Caballero Nº 12";"forLoadUnload";-1.639768;42.812351;"occupied";34;2026-07-29 22:36:16.551;2026-07-29 22:36:49.196;32.645;"commsfail";2026-08-18 05:41:00.433
"PS_VR-CyD_4BCPaulinoCaballeroN12";"4B C. Paulino Caballero Nº 12";"forLoadUnload";-1.639746;42.812333;"free";25;2026-08-18 05:57:48.188;;;"on";
"PS_VR-CyD_2BCSanFermínN37";"2B C. San Fermín Nº 37";"forLoadUnload";-1.638653;42.812363;"occupied";26;2026-08-17 20:50:18.295;;;"on";
"PS_VR-CyD_2BCSanFermínN37";"2B C. San Fermín Nº 37";"forLoadUnload";-1.638684;42.812343;"free";22;2026-08-18 06:00:28.511;;;"on";
"PS_VR-CyD_4BCPaulinoCaballeroN24";"4B C. Paulino Caballero Nº 24";"forLoadUnload";-1.638908;42.811579;"occupied";27;;;;"on";
"PS_VR-CyD_4BCPaulinoCaballeroN24";"4B C. Paulino Caballero Nº 24";"forLoadUnload";-1.638889;42.81156;"free";42;2026-08-07 22:09:48.459;2026-08-08 10:09:35.986;43187.527;"on";2026-04-23 00:30:38.636
"PS_VR-CyD_4BCPaulinoCaballeroN24";"4B C. Paulino Caballero Nº 24";"forLoadUnload";-1.638868;42.811542;"free";42;2026-08-12 21:59:04.496;2026-08-13 09:58:51.346;43186.85;"on";2026-01-28 00:13:21.444
"PS_VR-CyD_4BCPaulinoCaballeroN24";"4B C. Paulino Caballero Nº 24";"forLoadUnload";-1.638849;42.811525;"occupied";35;2026-08-18 00:46:20.053;;;"on";2026-04-23 00:30:38.636
"PS_VR-CyD_2LCTafallaN23";"2L C. Tafalla Nº 23";"forLoadUnload";-1.638847;42.811311;"occupied";30;;;;"on";2026-04-23 06:30:38.623
"PS_VR-CyD_2LCTafallaN23";"2L C. Tafalla Nº 23";"forLoadUnload";-1.638898;42.811282;"occupied";21;2026-08-18 06:39:04.511;;;"on";
"PS_VR-CyD_5BCPaulinoCaballerofrenteN39";"5B C. Paulino Caballero frente Nº 39";"forLoadUnload";-1.638231;42.810973;"occupied";25;2026-08-17 20:36:16.019;2026-08-18 06:00:34.599;33858.58;"on";2026-06-28 09:40:55.993
"PS_VR-CyD_5BCPaulinoCaballerofrenteN39";"5B C. Paulino Caballero frente Nº 39";"forLoadUnload";-1.638213;42.810955;"free";31;2026-04-15 07:57:13.321;;;"commsfail";2026-07-18 19:40:58.298
"PS_VR-CyD_5BCPaulinoCaballerofrenteN39";"5B C. Paulino Caballero frente Nº 39";"forLoadUnload";-1.638168;42.810913;"free";13;2026-05-05 07:20:32.955;;;"commsfail";2026-06-04 06:30:44.984
"PS_VR-CyD_5BCPaulinoCaballerofrenteN39";"5B C. Paulino Caballero frente Nº 39";"forLoadUnload";-1.638148;42.810893;"free";25;2026-08-18 05:37:02.019;;;"on";2026-08-10 03:40:59.858
"PS_VR-CyD_2LCFelipeGorritiN39";"2L C. Felipe Gorriti Nº 39";"forLoadUnload";-1.637438;42.811091;"occupied";26;2026-08-18 06:58:41.432;;;"on";2025-09-15 05:51:05.604
"PS_VR-CyD_2LCFelipeGorritiN39";"2L C. Felipe Gorriti Nº 39";"forLoadUnload";-1.637384;42.811127;"free";23;2026-08-17 07:42:47.819;2026-08-17 19:42:11.069;43163.25;"on";2026-07-22 07:40:58.414
"PS_VR-CyD_4LCCastillodeMayaN42";"4L C. Castillo de Maya Nº 42";"forLoadUnload";-1.636819;42.81053;"occupied";26;2026-08-18 06:06:45.512;2026-08-18 06:32:28.379;1542.867;"on";2026-06-08 02:30:49.972
"PS_VR-CyD_4LCCastillodeMayaN42";"4L C. Castillo de Maya Nº 42";"forLoadUnload";-1.636867;42.8105;"occupied";14;2025-11-15 15:16:58.083;;;"commsfail";2026-01-04 19:18:36.099
"PS_VR-CyD_3BCPaulinoCaballeroN40";"3B C. Paulino Caballero Nº 40";"forLoadUnload";-1.637172;42.81003;"occupied";28;2026-08-18 07:01:37.9;2026-08-18 07:01:44.723;6.823;"on";2026-07-07 19:40:57.195
"PS_VR-CyD_3BCPaulinoCaballeroN40";"3B C. Paulino Caballero Nº 40";"forLoadUnload";-1.637154;42.810013;"occupied";12;2026-03-06 19:08:07.609;;;"commsfail";2026-04-07 04:30:37.389
"PS_VR-CyD_6BCPaulinoCaballeroN50";"6B C. Paulino Caballero Nº 50";"forLoadUnload";-1.63644;42.809373;"occupied";24;2026-08-17 20:26:57.876;;;"on";
"PS_VR-CyD_6BCPaulinoCaballeroN50";"6B C. Paulino Caballero Nº 50";"forLoadUnload";-1.63642;42.809356;"occupied";24;2026-08-17 21:34:02.598;2026-08-18 05:08:09.648;27247.05;"on";
"PS_VR-CyD_6BCPaulinoCaballeroN50";"6B C. Paulino Caballero Nº 50";"forLoadUnload";-1.636402;42.809338;"free";28;2026-08-05 11:51:49.286;2026-08-05 23:51:20.821;43171.535;"on";2026-08-15 23:41:00.324
"PS_VR-CyD_6BCPaulinoCaballeroN50";"6B C. Paulino Caballero Nº 50";"forLoadUnload";-1.636364;42.809304;"free";24;2026-08-17 22:01:53.226;;;"on";2026-08-16 21:41:00.368
"PS_VR-CyD_6BCPaulinoCaballeroN50";"6B C. Paulino Caballero Nº 50";"forLoadUnload";-1.636344;42.809287;"free";24;2026-08-18 06:38:07.461;;;"on";
