osm_id,tipo_dato,lat,lon,nombre,operador,horario,zona
node/13587847299,parking_entrance,40.3584353,-3.9053653,,,,
node/13588870781,parking_entrance,38.5287901,-0.1620599,,,,
node/13588889033,parking_entrance,38.5291342,-0.1617429,,,,
node/13589567818,parking_entrance,40.4922747,-3.3773551,,,,
node/13590884510,parking_entrance,43.3166942,-3.0186068,,,,
node/13590884568,parking_entrance,43.3164712,-3.0186396,,,,
node/13590884571,parking_entrance,43.3167311,-3.0193818,,,,
node/13590884586,parking_entrance,43.3162606,-3.0194363,,,,
node/13591002206,parking_entrance,28.1086176,-15.452225,,,,
node/13591130595,parking_entrance,43.3619615,-5.847653,La Escandalera,,,
node/13591130599,parking_entrance,43.3623701,-5.8480266,La Escandalera,,,
node/13591155809,parking_entrance,38.5266334,-0.1617266,,,,
node/13591155873,parking_entrance,38.5269952,-0.1625586,,,,
node/13591396520,parking_entrance,28.10936,-15.4524451,,,,
node/13591467725,parking_entrance,28.1085194,-15.4530545,,,,
node/13591467727,parking_entrance,28.1090147,-15.4523451,,,,
node/13591467728,parking_entrance,28.1090384,-15.4524474,,,,
node/13591467730,parking_entrance,28.1092451,-15.4521943,,,,
node/13591625181,parking_entrance,40.4901691,-3.3750209,,,,
node/13592041973,parking_entrance,38.5266023,-0.1645959,,,,
node/13592995726,parking_entrance,43.541893,-1.4600856,Parking Médiathèque,,,
node/13593150679,parking_entrance,38.5261465,-0.1632071,,,,
node/13593364010,parking_entrance,38.5258374,-0.1635601,,,,
node/13593364012,parking_entrance,38.5258382,-0.1634337,,,,
node/13593439561,parking_entrance,38.5255998,-0.1646603,,,,
node/13593439565,parking_entrance,38.5255508,-0.1646888,,,,
node/13593671886,parking_entrance,43.2740279,-2.961362,,,,
node/13593671893,parking_entrance,43.2747998,-2.9607737,,,,
node/13593884954,parking_entrance,41.3242383,2.0904677,,,,
node/13594637878,parking_entrance,38.5321523,-0.1654646,,,,
node/13594648284,parking_entrance,38.5323034,-0.1652804,,,,
node/13594648288,parking_entrance,38.5322386,-0.1652811,,,,
node/13594725240,parking_entrance,38.531431,-0.1661869,,,,
node/13594725243,parking_entrance,38.5316215,-0.1663161,,,,
node/13594725252,parking_entrance,38.5320304,-0.1664902,Mercadona,,,
node/13595459604,parking_entrance,42.6298867,-0.3223071,,,,
node/13595601437,parking_entrance,40.4045646,-3.609279,,,,
node/13595723912,parking_entrance,43.541627,3.6974238,,,,
node/13595920868,parking_entrance,38.5314664,-0.1653131,,,,
node/13595920870,parking_entrance,38.531379,-0.1652852,,,,
node/13596122168,parking_entrance,38.5314572,-0.1642709,,,,
node/13596469019,parking_entrance,43.2764981,-2.9602037,,,,
node/13596617023,parking_entrance,43.2199446,-9.0061458,,,,
node/13596734797,parking_entrance,43.2951519,-2.2605461,,,,
node/13596792893,parking_entrance,37.0229046,-4.5719994,,,,
node/13597327771,parking_entrance,38.5302416,-0.1645797,,,,
node/13597327773,parking_entrance,38.5302737,-0.1645717,,,,
node/13597327827,parking_entrance,38.5309536,-0.1643005,,,,
node/13597361799,parking_entrance,38.5299884,-0.1640613,,,,
node/13597384356,parking_entrance,38.5294689,-0.1645061,,,,
node/13599129143,parking_entrance,38.5307338,-0.1612282,,,,
node/13599579916,parking_entrance,43.2758949,-2.9563405,,,,
node/13599579941,parking_entrance,43.2769289,-2.9574764,,,,
node/13602024253,parking_entrance,41.4871308,2.3295671,,,,
node/13602024255,parking_entrance,41.487568,2.3296997,,,,
node/13602153556,parking_entrance,38.5312501,-0.1624468,,,,
node/13602169700,parking_entrance,38.5300055,-0.1633317,,,,
node/13602281507,parking_entrance,38.5301882,-0.1631838,,,,
node/13602355360,parking_entrance,38.5276455,-0.1639394,,,,
node/13603044523,parking_entrance,37.1969441,-3.6158601,,,,
node/13603044524,parking_entrance,37.1969146,-3.6158609,,,,
node/13604390776,parking_entrance,43.4240933,-5.8315841,,,,
node/13604390813,parking_entrance,43.424422,-5.8315273,,,,
node/13604739682,parking_entrance,38.5407158,-0.1310968,,,,
node/13604780139,parking_entrance,38.9865059,-1.8687987,,,,
node/13604825301,parking_entrance,38.5406976,-0.132323,,,,
node/13605726029,parking_entrance,38.5402557,-0.1330158,,,,
node/13605726049,parking_entrance,38.5400844,-0.1335052,,,,
node/13607378266,parking_entrance,43.2788026,-2.9615107,,,,
node/13608561165,parking_entrance,42.3932881,-8.8336849,,,,
node/13610094381,parking_entrance,42.8148975,-1.6206082,,,,
node/13611475545,parking_entrance,41.4871772,2.3299503,,,,
node/13611743879,parking_entrance,43.5949161,1.3949315,,,,
node/13615730900,parking_entrance,43.6121058,1.444733,,,,
node/13615788001,parking_entrance,43.6119879,1.4445828,,,,
node/13615788018,parking_entrance,43.6119323,1.4441945,,,,
node/13615875480,parking_entrance,43.2962175,-2.2570105,,,,
node/13615875486,parking_entrance,43.295996,-2.257263,,,,
node/13615875487,parking_entrance,43.2958233,-2.2574605,,,,
node/13618054067,parking_entrance,41.555913,2.0064339,Aldi,,,
node/13618054068,parking_entrance,41.5559395,2.0065461,Aldi,,,
node/13618161212,parking_entrance,38.954181,-5.8621459,,,,
node/13618161215,parking_entrance,38.9538932,-5.8621258,,,,
node/13618224276,parking_entrance,38.958188,-5.8608106,,,,
node/13618224277,parking_entrance,38.9584486,-5.8608191,,,,
node/13618258362,parking_entrance,40.9394748,-4.1026628,,,,
node/13619964062,parking_entrance,37.6972557,-5.2831929,,,,
node/13620012867,parking_entrance,40.4031226,-3.7204759,,,,
node/13620241223,parking_entrance,41.5445529,2.1073155,,,,
node/13620470524,parking_entrance,42.4597294,-2.4345432,,,,
node/13620666571,parking_entrance,42.4612816,-2.4307048,,,,
node/13621042233,parking_entrance,38.9603185,-5.8633321,,,,
node/13621042234,parking_entrance,38.9603638,-5.8633327,,,,
node/13621247361,parking_entrance,41.446963,2.1939618,,,,
node/13621315123,parking_entrance,41.5655236,2.0108235,Aparcament Vapor Ventalló,,,
node/13621630601,parking_entrance,42.3608896,-3.6686831,,,,
node/13622615812,parking_entrance,43.2011545,-7.2016726,,,,
node/13622619961,parking_entrance,38.5592249,-0.1334359,,,,
node/13622683447,parking_entrance,36.1706148,-5.352718,,,,
node/13622683448,parking_entrance,36.1706231,-5.3525312,,,,
node/13624337048,parking_entrance,38.5593481,-0.1330829,,,,
node/13625300010,parking_entrance,39.6796225,-3.9874976,,,,
node/13625300068,parking_entrance,39.6794056,-3.988022,,,,
node/13625618304,parking_entrance,39.680489,-3.9890038,,,,
node/13625618305,parking_entrance,39.6805012,-3.9889742,,,,
node/13625618306,parking_entrance,39.6805612,-3.9888294,,,,
node/13625618307,parking_entrance,39.6805737,-3.988799,,,,
node/13625618308,parking_entrance,39.6806328,-3.988656,,,,
node/13625618309,parking_entrance,39.6806461,-3.9886238,,,,
node/13625618310,parking_entrance,39.6807056,-3.9884797,,,,
node/13625618311,parking_entrance,39.6807185,-3.9884485,,,,
node/13625618312,parking_entrance,39.6807783,-3.9883039,,,,
node/13625618313,parking_entrance,39.6807906,-3.9882741,,,,
node/13625618314,parking_entrance,39.6808501,-3.98813,,,,
node/13625618315,parking_entrance,39.680863,-3.9880988,,,,
node/13625618316,parking_entrance,39.6809214,-3.9879577,,,,
node/13625618317,parking_entrance,39.6809348,-3.9879252,,,,
node/13625618318,parking_entrance,39.6806096,-3.9876988,,,,
node/13625618319,parking_entrance,39.6805964,-3.9877308,,,,
node/13625618320,parking_entrance,39.6805245,-3.9879048,,,,
node/13625618321,parking_entrance,39.6805376,-3.9878733,,,,
node/13625618322,parking_entrance,39.6804652,-3.9880484,,,,
node/13625618323,parking_entrance,39.6804517,-3.9880809,,,,
node/13625618324,parking_entrance,39.6803924,-3.9882244,,,,
node/13625618325,parking_entrance,39.6803803,-3.9882538,,,,
node/13625618326,parking_entrance,39.6803215,-3.9883961,,,,
node/13625618327,parking_entrance,39.6803072,-3.9884307,,,,
node/13625618328,parking_entrance,39.6802356,-3.9886042,,,,
node/13625618329,parking_entrance,39.6802487,-3.9885723,,,,
node/13625618330,parking_entrance,39.6801765,-3.988747,,,,
node/13625618331,parking_entrance,39.680164,-3.9887773,,,,
node/13625924582,parking_entrance,43.3873098,-2.9225535,,,,
node/13626136481,parking_entrance,38.5613601,-0.1331749,,,,
node/13626267810,parking_entrance,38.5619136,-0.1332158,,,,
node/13626678564,parking_entrance,39.6800756,-3.9887164,,,,
node/13626678565,parking_entrance,39.6800884,-3.9886855,,,,
node/13626678566,parking_entrance,39.6801484,-3.98854,,,,
node/13626678567,parking_entrance,39.6801606,-3.9885107,,,,
node/13626678568,parking_entrance,39.6802201,-3.9883667,,,,
node/13626678569,parking_entrance,39.6802335,-3.9883341,,,,
node/13626678570,parking_entrance,39.6802929,-3.9881904,,,,
node/13626678571,parking_entrance,39.6803046,-3.9881622,,,,
node/13626678572,parking_entrance,39.6803651,-3.9880156,,,,
node/13626678573,parking_entrance,39.6803774,-3.987986,,,,
node/13626678574,parking_entrance,39.680437,-3.9878418,,,,
node/13626678575,parking_entrance,39.6804495,-3.9878116,,,,
node/13626678576,parking_entrance,39.6805091,-3.9876671,,,,
node/13626678577,parking_entrance,39.6805213,-3.9876375,,,,
node/13626678578,parking_entrance,39.6797486,-3.9884932,,,,
node/13626678579,parking_entrance,39.6797615,-3.988462,,,,
node/13626678580,parking_entrance,39.6798215,-3.9883166,,,,
node/13626678581,parking_entrance,39.6798338,-3.988287,,,,
node/13626678582,parking_entrance,39.6798934,-3.9881426,,,,
node/13626678583,parking_entrance,39.6799071,-3.9881097,,,,
node/13626678584,parking_entrance,39.679965,-3.9879696,,,,
node/13626678585,parking_entrance,39.6799773,-3.9879397,,,,
node/13626678586,parking_entrance,39.6800377,-3.9877935,,,,
node/13626678587,parking_entrance,39.6800506,-3.9877623,,,,
node/13626678588,parking_entrance,39.6801096,-3.9876193,,,,
node/13626678589,parking_entrance,39.6801222,-3.9875889,,,,
node/13626678590,parking_entrance,39.6801816,-3.9874451,,,,
node/13626678591,parking_entrance,39.6801938,-3.9874158,,,,
node/13626678592,parking_entrance,39.6796584,-3.988449,,,,
node/13626678593,parking_entrance,39.6797352,-3.988263,,,,
node/13626678594,parking_entrance,39.679751,-3.9882248,,,,
node/13626678595,parking_entrance,39.679681,-3.9883943,,,,
node/13626678596,parking_entrance,39.6798083,-3.988086,,,,
node/13626678597,parking_entrance,39.6798245,-3.9880469,,,,
node/13626678598,parking_entrance,39.6798804,-3.9879119,,,,
node/13626678599,parking_entrance,39.6798961,-3.9878738,,,,
node/13626678600,parking_entrance,39.6799522,-3.9877379,,,,
node/13626704401,parking_entrance,39.6799686,-3.9876982,,,,
node/13626704402,parking_entrance,39.6800239,-3.9875645,,,,
node/13626704403,parking_entrance,39.6800405,-3.9875244,,,,
node/13626704404,parking_entrance,39.6801128,-3.9873494,,,,
node/13626704405,parking_entrance,39.6793289,-3.9882081,,,,
node/13626704406,parking_entrance,39.6793502,-3.9881566,,,,
node/13626704407,parking_entrance,39.6794585,-3.9878947,,,,
node/13626704408,parking_entrance,39.6795436,-3.9876888,,,,
node/13626704409,parking_entrance,39.6795673,-3.9876311,,,,
node/13626704410,parking_entrance,39.6797585,-3.9871686,,,,
node/13626704411,parking_entrance,39.6797877,-3.987098,,,,
node/13626704412,parking_entrance,39.6796757,-3.9873689,,,,
node/13626708636,parking_entrance,39.6792207,-3.9886427,,,,
node/13626727893,parking_entrance,39.6793487,-3.9887389,,,,
node/13626727895,parking_entrance,39.6798443,-3.9891095,,,,
node/13626727896,parking_entrance,39.6797985,-3.9890756,,,,
node/13626727897,parking_entrance,39.6797451,-3.9890356,,,,
node/13626727898,parking_entrance,39.6796454,-3.988961,,,,
node/13626727899,parking_entrance,39.6796106,-3.9889349,,,,
node/13626727900,parking_entrance,39.6795122,-3.9888612,,,,
node/13626741801,parking_entrance,39.6794806,-3.9888376,,,,
node/13626741802,parking_entrance,39.6793809,-3.988763,,,,
node/13626741803,parking_entrance,39.6792463,-3.9886623,,,,
node/13629609099,parking_entrance,40.4331698,-3.7073391,,,,
node/13629618888,parking_entrance,40.4331181,-3.7069071,,,,
node/13629618890,parking_entrance,40.4331282,-3.7067447,,,,
node/13629645504,parking_entrance,40.4326984,-3.7076271,,,,
node/13630145623,parking_entrance,36.1379283,-5.4508593,,,,
node/13630235369,parking_entrance,41.3811466,2.1094011,,,,
node/13630256774,parking_entrance,37.9900538,-1.1444031,,FREMM,,
node/13630256777,parking_entrance,37.9897673,-1.1443619,Parking FREMM,FREMM,,
node/13630381949,parking_entrance,37.9877247,-1.133195,Parking Vibelsa,,,
node/13630381951,parking_entrance,37.9874349,-1.1333722,Parking Vibelsa,,,
node/13630385471,parking_entrance,37.9877226,-1.135061,Parking Campillo,,,
node/13630385472,parking_entrance,37.9877677,-1.1352046,Parking Campillo,,,
node/13631279806,parking_entrance,42.3408828,-3.714246,,,,
node/13631279826,parking_entrance,42.3411372,-3.7152063,,,,
node/13631291412,parking_entrance,42.3442437,-3.7145767,,,,
node/13631298446,parking_entrance,40.4423846,-3.6521637,,,,
node/13634501712,parking_entrance,37.4838138,-5.9283179,,,,
node/13634501713,parking_entrance,37.4838786,-5.9284545,,,,
node/13634501724,parking_entrance,37.4844419,-5.9282642,,,,
node/13634722454,parking_entrance,42.4513355,-2.4651498,,,,
node/13634752208,parking_entrance,28.15798,-15.6646191,,,,
node/13637617975,parking_entrance,43.6114874,1.4745912,,,,
node/13637617998,parking_entrance,43.6068007,1.4747933,,,,
node/13637637103,parking_entrance,43.6069851,1.4750666,,,,
node/13637982446,parking_entrance,42.3450821,-3.7260781,,,,
node/13638130382,parking_entrance,41.482485,2.3187147,,,,
node/13638979974,parking_entrance,43.7182117,-1.0510213,,,,
node/13639137305,parking_entrance,40.3602627,-3.9104893,,,,
node/13639357406,parking_entrance,43.2966062,-2.2567977,,,,
node/13639570964,parking_entrance,41.326607,2.0969456,,,,
node/13639902050,parking_entrance,38.267133,-0.704058,Parking José María Buck,,,
node/13640905287,parking_entrance,40.406839,-3.6733055,,,,
node/13640905288,parking_entrance,40.4066217,-3.6740638,,,,
node/13640993307,parking_entrance,40.4032012,-3.7243335,,,,
node/13640993317,parking_entrance,40.4030488,-3.7243669,,,,
node/13640993322,parking_entrance,40.4030452,-3.7244006,Acceso peatones Parking Residentes,,,
node/13641366084,parking_entrance,38.5667835,-0.1307532,,,,
node/13644155872,parking_entrance,42.3391335,-3.6921026,,,,
node/13644177483,parking_entrance,42.3329583,-3.7049757,,,,
node/13644905984,parking_entrance,42.346251,-3.688961,,,,
node/13645796473,parking_entrance,43.3134998,-0.3569811,,,,
node/13645796476,parking_entrance,43.3136074,-0.3575123,,,,
node/13645796479,parking_entrance,43.3134435,-0.3563979,,,,
node/13645848932,parking_entrance,41.3272607,2.0986246,,,,
node/13647478689,parking_entrance,42.4526795,-2.4543979,,,,
node/13649135749,parking_entrance,37.9737429,-1.2035856,,,,
node/13649297434,parking_entrance,37.8810243,-4.7855304,Eurostars,,,
node/13649435055,parking_entrance,42.3479999,-3.7451133,,,,
node/13650283514,parking_entrance,40.5425122,-3.6112605,,,,
node/13652446947,parking_entrance,43.5873178,1.4602509,,,,
node/13652755927,parking_entrance,36.170886,-5.3505808,,,,
node/13652775897,parking_entrance,40.3848528,-3.6251825,,,,
node/13652808887,parking_entrance,38.5583977,-0.157369,,,,
node/13654285440,parking_entrance,42.3550544,-3.6621442,,,,
node/13656846589,parking_entrance,38.3377886,-0.4886928,,,,
node/13656846590,parking_entrance,38.3374936,-0.4879019,,,,
node/13656860837,parking_entrance,38.9841391,-1.8457559,,,,
node/13657050785,parking_entrance,40.331894,-3.7363318,,,,
node/13658667526,parking_entrance,43.3187521,-1.9845934,,,,
node/13660172290,parking_entrance,42.913559,-1.8092773,,,,
node/13660172309,parking_entrance,42.9137677,-1.8093312,,,,
node/13660172327,parking_entrance,42.9137601,-1.8097354,,,,
node/13660172375,parking_entrance,42.9144278,-1.808964,,,,
node/13660172382,parking_entrance,42.914562,-1.8090853,,,,
node/13661147186,parking_entrance,43.5815361,1.4760897,,,,
node/13662119221,parking_entrance,41.6065125,-0.8918422,,,,
node/13662652063,parking_entrance,40.4004251,-3.6036356,,,,
node/13662722412,parking_entrance,40.3994126,-3.6046257,,,,
node/13662722413,parking_entrance,40.3992275,-3.6035903,,,,
node/13662722438,parking_entrance,40.3982437,-3.6053282,,,,
node/13662871352,parking_entrance,42.3371266,-3.7261076,,,,
node/13662871364,parking_entrance,42.3373834,-3.7265043,,,,
node/13662926034,parking_entrance,42.33793,-3.7264922,,,,
node/13662926039,parking_entrance,42.3381818,-3.7262005,,,,
node/13663053589,parking_entrance,42.3369305,-3.7249428,,,,
node/13663053601,parking_entrance,42.3374259,-3.7247513,,,,
node/13663053608,parking_entrance,42.3379868,-3.7255358,,,,
node/13663053617,parking_entrance,42.3382428,-3.7248808,,,,
node/13663107636,parking_entrance,43.3166381,-3.0241096,,,,
node/13663321349,parking_entrance,43.5828455,1.4857373,,,,
node/13664682357,parking_entrance,28.1068104,-17.1067651,,,,
node/13665522873,parking_entrance,37.4850629,-5.9764526,,,,
node/13665627744,parking_entrance,43.3212513,-3.0196612,,,,
node/13665627755,parking_entrance,43.3212867,-3.0196718,,,,
node/13665728345,parking_entrance,43.6041471,1.4367227,,,,
node/13665933777,parking_entrance,37.9739076,-1.2030861,,,,
node/13666681643,parking_entrance,41.4031263,2.1233911,,,,
node/13667508000,parking_entrance,43.3158819,-3.0162148,,,,
node/13667508401,parking_entrance,43.3158511,-3.0161117,,,,
node/13667508527,parking_entrance,43.3152143,-3.016893,,,,
node/13667705136,parking_entrance,42.331145,-3.7069762,,,,
node/13667943709,parking_entrance,42.345732,-3.6908706,,,,
node/13667982398,parking_entrance,42.3541641,-3.7555918,,,,
node/13670276105,parking_entrance,43.2973512,-2.2580949,,,,
node/13672393250,parking_entrance,41.6201418,-0.9299408,,,,
node/13672393265,parking_entrance,41.6205172,-0.9289811,,,,
node/13672393270,parking_entrance,41.6202152,-0.9292332,,,,
node/13672393271,parking_entrance,41.6201729,-0.9294613,,,,
node/13672393299,parking_entrance,41.6205196,-0.9306264,,,,
node/13674512251,parking_entrance,42.7422718,-0.7471018,,,,
node/13679682626,parking_entrance,41.6206289,-0.932353,,,,
node/13680019497,parking_entrance,41.161417,1.1143015,,,,
node/13680066229,parking_entrance,41.577971,1.6162577,,,,
node/13680066234,parking_entrance,41.5791505,1.6155023,,,,
node/13680066237,parking_entrance,41.578105,1.615683,,,,
node/13680454311,parking_entrance,43.2979005,-2.2591094,,,,
node/13681176670,parking_entrance,43.5714293,1.3822749,,,,
node/13685231432,parking_entrance,38.5394182,-0.1330406,,,,
node/13685231435,parking_entrance,38.5394522,-0.1332322,,,,
node/13687138995,parking_entrance,42.3460701,-3.6687545,,,,
node/13688660081,parking_entrance,40.4195319,-3.6251384,,,,
node/13688660082,parking_entrance,40.4192506,-3.6258165,,,,
node/13689857309,parking_entrance,43.3236357,-3.0198679,,,,
node/13689857347,parking_entrance,43.3238478,-3.0198851,,,,
node/13692194799,parking_entrance,38.0562439,-1.2198917,,,,
node/13692237105,parking_entrance,38.0559652,-1.2206256,,,,
node/13694065041,parking_entrance,38.53711,-0.1316624,,,,
node/13694105855,parking_entrance,43.3188102,-3.0142506,,,,
node/13694736196,parking_entrance,41.5983102,0.6377924,,,,
node/13694973304,parking_entrance,41.4551375,1.9579739,,,,
node/13695287882,parking_entrance,41.3225744,2.0867614,,,,
node/13695287894,parking_entrance,41.3224171,2.0861345,,,,
node/13695504114,parking_entrance,41.3342019,2.0371448,,,,
node/13695504115,parking_entrance,41.3341199,2.0371035,,,,
node/13696091879,parking_entrance,41.3223593,2.0870497,,,,
node/13697795500,parking_entrance,40.3945573,-3.6246489,,,,
node/13697816105,parking_entrance,40.3946289,-3.6249595,,,,
node/13698250621,parking_entrance,43.2754586,-2.0236784,,,,
node/13698250623,parking_entrance,43.2754546,-2.0234953,,,,
node/13698250625,parking_entrance,43.2754707,-2.0242322,,,,
node/13698250627,parking_entrance,43.2754626,-2.0238622,,,,
node/13698250630,parking_entrance,43.2754424,-2.0229369,,,,
node/13698250631,parking_entrance,43.2754505,-2.0233059,,,,
node/13698250632,parking_entrance,43.2754465,-2.0231248,,,,
node/13698250633,parking_entrance,43.2754667,-2.0240523,,,,
node/13698250634,parking_entrance,43.2754747,-2.0244173,,,,
node/13698250636,parking_entrance,43.2691238,-2.0489259,,,,
node/13698898096,parking_entrance,43.3209689,-1.9842217,,,,
node/13699446104,parking_entrance,41.3198094,2.0981583,,,,
node/13699446307,parking_entrance,41.3185615,2.0978226,,,,
node/13700573042,parking_entrance,41.3697023,2.0786025,,,,
node/13700573043,parking_entrance,41.3696063,2.0785812,Aparcament BaSID,,,
node/13701009788,parking_entrance,42.1192253,3.125471,,,,
node/13702098577,parking_entrance,41.3187865,2.0962195,,,,
node/13702327033,parking_entrance,43.2968129,-2.6867382,,,,
node/13703553841,parking_entrance,41.3356014,2.0384486,,,,
node/13704020401,parking_entrance,41.3186734,2.097132,,,,
node/13705297032,parking_entrance,41.3352563,2.0388352,,,,
node/13705321920,parking_entrance,41.3351562,2.0386958,,,,
node/13705383076,parking_entrance,43.3169797,-1.9613262,,,,
node/13705383077,parking_entrance,43.3174091,-1.9617129,,,,
node/13705383078,parking_entrance,43.3181585,-1.9609597,,,,
node/13705494014,parking_entrance,43.3177003,-1.9621274,,,,
node/13705494020,parking_entrance,43.3197017,-1.96201,,,,
node/13705494023,parking_entrance,43.3195358,-1.961993,,,,
node/13705494025,parking_entrance,43.3190889,-1.9619681,,,,
node/13705494029,parking_entrance,43.3186258,-1.9620228,,,,
node/13705494032,parking_entrance,43.3181646,-1.9620758,,,,
node/13706387154,parking_entrance,43.4280962,-3.4484871,,,,
node/13706387387,parking_entrance,43.4285062,-3.4487076,,,,
node/13706543845,parking_entrance,42.8914733,1.9251438,,,,
node/13706592444,parking_entrance,43.2812222,-2.0168979,,,,
node/13706592445,parking_entrance,43.2811064,-2.0169673,,,,
node/13706592446,parking_entrance,43.2803913,-2.0174092,,,,
node/13706592447,parking_entrance,43.2774712,-2.0090696,,,,
node/13706592449,parking_entrance,43.2760805,-2.0268718,,,,
node/13706592461,parking_entrance,43.2755155,-2.0247904,,,,
node/13706611672,parking_entrance,43.3179663,-1.9189209,,,,
node/13706611673,parking_entrance,43.3129132,-1.907969,,,,
node/13707229535,parking_entrance,37.3330331,-5.850136,,,,
node/13708387983,parking_entrance,43.3126666,-2.0074873,NH Collection,,,
node/13710448414,parking_entrance,40.3970498,-3.62601,,,,
node/13711791059,parking_entrance,43.6497312,0.5893657,,,,
node/13712308624,parking_entrance,41.3207133,2.0851953,,,,
node/13712308630,parking_entrance,41.3212658,2.0851264,,,,
node/13714713072,parking_entrance,41.3212168,2.0847309,,,,
node/13714713081,parking_entrance,41.320634,2.0845024,,,,
node/13714713086,parking_entrance,41.3207212,2.0847784,,,,
node/13716576478,parking_entrance,41.3201257,2.0866867,,,,
node/13716790833,parking_entrance,43.3168788,-3.0282959,,,,
node/13716943933,parking_entrance,36.8136756,-2.5805925,,,,
node/13718302249,parking_entrance,43.3112507,-1.9858053,,,,
node/13720013690,parking_entrance,40.394526,-3.6238411,,,,
node/13720013691,parking_entrance,40.3944173,-3.6237068,,,,
node/13720022220,parking_entrance,40.3949216,-3.6260808,,,,
node/13720125887,parking_entrance,37.1814128,-3.6160533,,,,
node/13720125889,parking_entrance,37.1816583,-3.6160042,,,,
node/13720734638,parking_entrance,43.2697993,-2.0353188,,,,
node/13720734639,parking_entrance,43.2693408,-2.0350739,,,,
node/13721236671,parking_entrance,43.5862429,1.4826969,,,,
node/13721236672,parking_entrance,43.586221,1.4826769,,,,
node/13721236673,parking_entrance,43.5861998,1.4826576,,,,
node/13721236674,parking_entrance,43.5861797,1.4826394,,,,
node/13721236675,parking_entrance,43.5861581,1.4826197,,,,
node/13721236676,parking_entrance,43.5861354,1.482599,,,,
node/13721236677,parking_entrance,43.5861145,1.48258,,,,
node/13721236678,parking_entrance,43.5860922,1.4825596,,,,
node/13722806302,parking_entrance,36.7405409,-4.0929328,Hotel Torremar Parking,,,
node/13723118918,parking_entrance,41.9302442,2.2529632,Saba,Saba,,
node/13723492159,parking_entrance,41.3431293,2.0370207,,,,
node/13723572105,parking_entrance,41.3433482,2.0373805,,,,
node/13724048906,parking_entrance,41.3747835,2.0877471,,,,
node/13724096250,parking_entrance,41.3758868,2.090706,,,,
node/13724607039,parking_entrance,40.3938892,-3.6216869,,,,
node/13724607040,parking_entrance,40.393953,-3.6219471,,,,
node/13726217162,parking_entrance,41.3229127,2.0835485,,,,
node/13726221640,parking_entrance,41.3230906,2.0844697,,,,
node/13726221670,parking_entrance,41.323266,2.085471,,,,
node/13726254464,parking_entrance,43.2987763,-2.2590046,,,,
node/13728166008,parking_entrance,43.2623421,-2.0156495,,,,
node/13728408522,parking_entrance,41.3243973,2.0848086,,,,
node/13728408668,parking_entrance,41.3241132,2.085447,,,,
node/13729648658,parking_entrance,40.5320681,-3.8904552,,,,
node/13729648660,parking_entrance,40.5322611,-3.8906433,,,,
node/13729797820,parking_entrance,28.369204,-16.7217067,,,,
node/13730002484,parking_entrance,43.5782014,1.4735169,,,,
node/13730002485,parking_entrance,43.5778213,1.4741135,,,,
node/13731145286,parking_entrance,43.2983464,-2.2583733,,,,
node/13731668089,parking_entrance,41.4438212,1.9805412,,,,
node/13731668090,parking_entrance,41.4437529,1.9799887,,,,
node/13733445390,parking_entrance,43.2993305,-2.2573866,,,,
node/13733793069,parking_entrance,37.8837822,-4.7808032,,,,
node/13738290193,parking_entrance,39.1976633,-0.431432,,,,
node/13738315294,parking_entrance,39.1974117,-0.4301931,,,,
node/13739281392,parking_entrance,41.7217013,2.9271177,,,,
node/13739426524,parking_entrance,41.721735,2.9270495,,,,
node/13740566490,parking_entrance,41.3935422,1.8446351,,,,
node/13741802134,parking_entrance,37.8844608,-4.7812352,,,,
node/13742109801,parking_entrance,39.1982167,-0.4319729,,,,
node/13743261021,parking_entrance,41.342919,2.0376989,,,,
node/13743261022,parking_entrance,41.342842,2.0379124,,,,
node/13745786534,parking_entrance,43.278811,-1.9514848,,,,
node/13746364987,parking_entrance,43.2978309,-2.2569267,,,,
node/13748537609,parking_entrance,41.395267,1.8451236,,,,
node/13748537611,parking_entrance,41.3958138,1.8450345,,,,
node/13749136246,parking_entrance,41.3420492,2.0378412,,,,
node/13749136265,parking_entrance,41.3422967,2.0375997,,,,
node/13749306122,parking_entrance,41.0757596,1.1289686,Aparcament soterrat Hotel Casablanca,,,
node/13751154491,parking_entrance,43.2764188,-1.9554087,,,,
node/13752820252,parking_entrance,36.1670098,-5.3598921,Rdal. Andalucía,,,
node/13754801550,parking_entrance,39.1978589,-0.4310085,,,,
node/13758164787,parking_entrance,43.290359,-1.9894351,,,,
node/13758164794,parking_entrance,43.2908389,-1.9893565,,,,
node/13760279558,parking_entrance,43.3044752,-1.9741365,,,,
node/13760630203,parking_entrance,43.2555208,-2.953631,,,,
node/13760630289,parking_entrance,43.2562592,-2.9547797,,,,
node/13760645443,parking_entrance,41.3419045,2.0387713,,,,
node/13760682157,parking_entrance,41.3421029,2.0385615,,,,
node/13761199872,parking_entrance,43.6499568,3.7919453,,,,
node/13761430919,parking_entrance,43.6488548,3.7957794,,,,
node/13761430922,parking_entrance,43.648826,3.7958369,,,,
node/13761430938,parking_entrance,43.648846,3.795508,,,,
node/13761614314,parking_entrance,43.4227121,-4.7560106,,,,
node/13761614317,parking_entrance,43.4226307,-4.7559606,,,,
node/13761614366,parking_entrance,43.4221921,-4.7551025,,,,
node/13761659615,parking_entrance,43.6486406,3.7959313,,,,
node/13761659626,parking_entrance,43.6486028,3.7960067,,,,
