Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
442518.8000000000;4472690.6300000000;19/02/2013;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;1;PMR;Línea;1;8;LABORABLES DE LUNES A VIERNES DE  09:00 A 14:00 H. GESTIÓN DISTRITO DE RETIRO;-3.6773946510;40.4028429700
442731.5200000000;4473016.3400000000;19/05/2016;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;23;PMR;Línea;1;5,5;;-3.6749172390;40.4057917550
442683.1800000000;4472925.4600000000;10/10/2005;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;26;PMR;Batería;1;2,6;;-3.6754788520;40.4049694460
442805.5700000000;4473131.7300000000;06/03/2003;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;48;PMR;Línea;1;7,7;DIAS LABORABLES DE 09:00 A 20:00 H.;-3.6740550520;40.4068364290
442566.0900000000;4472762.0900000000;02/04/2016;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;5;PMR;Línea;2;10,99;;-3.6768438100;40.4034900690
442615.9400000000;4472822.5500000000;10/03/2011;3 RETIRO;31 PACIFICO;ABTAO, CALLE, DE;9;PMR;Batería;1;3,6;;-3.6762618560;40.4040383320
442164.6000000000;4473010.6900000000;30/06/2004;3 RETIRO;31 PACIFICO;ANDRES TORREJON, CALLE, DE;2;PMR;Línea;1;5,6;;-3.6815975830;40.4057013420
441993.4400000000;4472910.8100000000;05/07/2004;3 RETIRO;31 PACIFICO;ANTONIO NEBRIJA, CALLE, DE;1;PMR;Línea;1;5,5;;-3.6836053990;40.4047903970
442718.1300000000;4472665.6900000000;30/05/2024;3 RETIRO;31 PACIFICO;CARIDAD, CALLE, DE LA;29;PMR;Línea;1;8;;-3.6750435190;40.4026317780
442478.3300000000;4473131.6700000000;05/02/2015;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;12;PMR;Línea;1;5;;-3.6779114590;40.4068128800
442583.3500000000;4473092.6600000000;10/07/2024;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;13;PMR;Línea;1;8;;-3.6766702610;40.4064688770
442660.7000000000;4473024.4700000000;26/05/2009;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;34;PMR;Línea;1;5,6;;-3.6757526690;40.4058602810
442782.1700000000;4472965.2700000000;17/07/2007;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;35;PMR;Línea;1;5,5;;-3.6743158630;40.4053348210
442739.6400000000;4472973.1600000000;13/04/2007;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;42;PMR;Línea;1;6,5;;-3.6748177160;40.4054036910
442858.6600000000;4472916.0900000000;20/07/2011;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;43;PMR;Línea;1;7,5;;-3.6734100160;40.4048974830
442922.0800000000;4472854.5800000000;12/05/2010;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;60;PMR;Línea;1;6;;-3.6726572070;40.4043480160
442540.5800000000;4473116.9300000000;10/06/2025;3 RETIRO;31 PACIFICO;CAVANILLES, CALLE, DE;9;PMR;Línea;1;8;;-3.6771763540;40.4066849390
442569.7300000000;4472438.1700000000;16/12/2011;3 RETIRO;31 PACIFICO;COCHERAS, CALLE, DE LAS;2;PMR;Batería;1;3,5;;-3.6767716740;40.4005721670
442003.4400000000;4472690.6400000000;14/06/2001;3 RETIRO;31 PACIFICO;COMERCIO, CALLE, DEL;10;PMR;Línea;1;6;;-3.6834675460;40.4028074470
442022.5800000000;4472680.3200000000;29/06/2003;3 RETIRO;31 PACIFICO;COMERCIO, CALLE, DEL;10;PMR;Línea;1;5;;-3.6832411130;40.4027156020
442183.2700000000;4472755.3500000000;05/05/2015;3 RETIRO;31 PACIFICO;COMERCIO, CALLE, DEL;3;PMR;Línea;2;10;;-3.6813543050;40.4034026360
442170.7500000000;4472777.0900000000;10/06/2025;3 RETIRO;31 PACIFICO;COMERCIO, CALLE, DEL;4;PMR;Línea;1;8;;-3.6815038470;40.4035978420
443093.4700000000;4473045.4100000000;20/07/2023;3 RETIRO;31 PACIFICO;DOCTOR ESQUERDO, CALLE, DEL;132;PMR;Línea;1;8;;-3.6706545480;40.4060781190
443079.5000000000;4473022.3200000000;20/07/2023;3 RETIRO;31 PACIFICO;DOCTOR ESQUERDO, CALLE, DEL;136;PMR;Línea;1;8,5;;-3.6708170960;40.4058693340
443006.4300000000;4472918.7000000000;26/04/2023;3 RETIRO;31 PACIFICO;DOCTOR ESQUERDO, CALLE, DEL;140 B;PMR;Línea;1;7,39;;-3.6716689690;40.4049312870
442863.0300000000;4472716.9300000000;01/12/2004;3 RETIRO;31 PACIFICO;DOCTOR ESQUERDO, CALLE, DEL;160;PMR;Línea;1;8;;-3.6733406880;40.4031033800
442162.7900000000;4473079.2200000000;03/06/2024;3 RETIRO;31 PACIFICO;FUENTERRABIA, CALLE, DE;4;PMR;Línea;1;8;;-3.6816250850;40.4063194490
442077.6800000000;4473069.2800000000;21/11/2012;3 RETIRO;31 PACIFICO;FUENTERRABIA, CALLE, DE;5;PMR;Línea;1;8;;-3.6826271310;40.4062234210
442619.0600000000;4472759.8000000000;02/01/1900;3 RETIRO;31 PACIFICO;GRANADA, CALLE, DE;41;PMR;Batería;1;3,5;;-3.6762194580;40.4034732240
442652.8700000000;4472726.4600000000;13/01/2011;3 RETIRO;31 PACIFICO;GRANADA, CALLE, DE;44;PMR;Línea;2;11;;-3.6758180430;40.4031751140
442793.7300000000;4472644.1400000000;26/03/2008;3 RETIRO;31 PACIFICO;GRANADA, CALLE, DE;64;PMR;Batería;1;2,39;;-3.6741507930;40.4024434470
442235.1000000000;4473055.3300000000;18/07/2014;3 RETIRO;31 PACIFICO;GUTENBERG, CALLE, DE;18;PMR;Línea;1;5;;-3.6807707480;40.4061084290
442288.6900000000;4473159.9400000000;01/08/2023;3 RETIRO;31 PACIFICO;GUTENBERG, CALLE, DE;28;PMR;Línea;1;8;;-3.6801488590;40.4070549550
442175.3500000000;4472937.8300000000;25/08/2023;3 RETIRO;31 PACIFICO;GUTENBERG, CALLE, DE;4;PMR;Batería;3;11,5;;-3.6814643130;40.4050465090
442219.5700000000;4473045.4100000000;25/10/2022;3 RETIRO;31 PACIFICO;GUTENBERG, CALLE, DE;9;PMR;Línea;1;8;;-3.6809530060;40.4060179010
442573.0400000000;4472507.0800000000;30/06/2006;3 RETIRO;31 PACIFICO;HOYUELO, CALLE, DE;3;PMR;Línea;1;6,1;;-3.6767389580;40.4011928520
441855.5000000000;4473083.0900000000;10/06/2025;3 RETIRO;31 PACIFICO;INFANTA ISABEL, PASEO, DE LA;S/N;PMR;Línea;1;8;;-3.6852466940;40.4063325700
442437.7600000000;4473119.2700000000;24/08/2024;3 RETIRO;31 PACIFICO;JOSE SANCHEZ PESCADOR, CALLE, DE;3;PMR;Línea;1;8;;-3.6783883890;40.4066985750
442424.0700000000;4472754.4000000000;01/08/2011;3 RETIRO;31 PACIFICO;JUAN DE URBIETA, CALLE, DE;1;PMR;Batería;1;3,4;;-3.6785167320;40.4034111150
442511.7200000000;4472873.4500000000;07/09/1995;3 RETIRO;31 PACIFICO;JUAN DE URBIETA, CALLE, DE;16 A;PMR;Línea;2;7;;-3.6774946900;40.4044894790
442588.6100000000;4472990.6000000000;22/04/2016;3 RETIRO;31 PACIFICO;JUAN DE URBIETA, CALLE, DE;30;PMR;Línea;1;5,5;;-3.6765990990;40.4055498520
442692.4400000000;4473148.0800000000;23/12/2021;3 RETIRO;31 PACIFICO;JUAN DE URBIETA, CALLE, DE;46;PMR;Batería;2;6;;-3.6753898150;40.4069755430
442468.8500000000;4472822.2800000000;29/10/2008;3 RETIRO;31 PACIFICO;JUAN DE URBIETA, CALLE, DE;7;PMR;Batería;1;6;;-3.6779952260;40.4040251540
442039.7800000000;4472978.7200000000;05/02/2013;3 RETIRO;31 PACIFICO;JULIAN GAYARRE, CALLE, DE;2;PMR;Batería;1;3;;-3.6830655580;40.4054050090
442395.8800000000;4472720.3900000000;16/12/2011;3 RETIRO;31 PACIFICO;LEON GIL DE PALACIO, CALLE, DE;1;PMR;Batería;1;3,6;;-3.6788457820;40.4031028640
442585.6600000000;4473175.4000000000;25/05/2011;3 RETIRO;31 PACIFICO;MEDITERRANEO, AVENIDA, DEL;12;PMR;Línea;1;5,55;;-3.6766504940;40.4072142370
442628.9100000000;4473170.2900000000;16/11/2009;3 RETIRO;31 PACIFICO;MEDITERRANEO, AVENIDA, DEL;16;PMR;Línea;1;7,12;;-3.6761403890;40.4071710940
442361.4900000000;4473150.2800000000;01/02/2019;3 RETIRO;31 PACIFICO;MENENDEZ PELAYO, AVENIDA, DE;18;PMR;Línea;1;6,5;;-3.6792900530;40.4069723350
442332.0900000000;4473092.9100000000;18/05/2007;3 RETIRO;31 PACIFICO;MENENDEZ PELAYO, AVENIDA, DE;26;PMR;Línea;1;5,99;;-3.6796313070;40.4064542660
442238.4400000000;4472910.4700000000;23/09/2014;3 RETIRO;31 PACIFICO;MENENDEZ PELAYO, AVENIDA, DE;40;PMR;Línea;1;4,99;;-3.6807182080;40.4048039760
442335.5000000000;4472816.4900000000;17/04/2015;3 RETIRO;31 PACIFICO;NARCISO SERRA, CALLE, DE;1;PMR;Batería;1;3,2;;-3.6795661610;40.4039639050
442419.3500000000;4472960.1500000000;14/01/2003;3 RETIRO;31 PACIFICO;NARCISO SERRA, CALLE, DE;16;PMR;Batería;1;3,7;;-3.6785909300;40.4052644620
442470.0400000000;4473064.5400000000;08/08/2024;3 RETIRO;31 PACIFICO;NARCISO SERRA, CALLE, DE;25;PMR;Línea;1;8;;-3.6780029610;40.4062076650
442494.3700000000;4473088.5600000000;04/04/2023;3 RETIRO;31 PACIFICO;NARCISO SERRA, CALLE, DE;34;PMR;Batería;1;3,7;;-3.6777184870;40.4064258470
442230.9300000000;4473163.2000000000;14/01/2005;3 RETIRO;31 PACIFICO;REINA CRISTINA, PASEO, DE LA;26;PMR;Línea;2;11;;-3.6808296480;40.4070799930
442619.1400000000;4472619.8600000000;20/10/2018;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;1;PMR;Línea;1;5,7;;-3.6762059360;40.4022120290
442705.9700000000;4472757.3200000000;01/09/2003;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;11;PMR;Batería;1;3;;-3.6751950660;40.4034570670
442737.1500000000;4472803.6700000000;05/05/2015;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;19;PMR;Batería;2;7;;-3.6748318110;40.4038761280
442863.9600000000;4472998.3500000000;14/11/2022;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;33;PMR;Batería;1;3,7;;-3.6733549550;40.4056390050
442904.1300000000;4473046.4500000000;21/06/2013;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;36;PMR;Línea;1;5,5;;-3.6728858750;40.4060747390
442923.9700000000;4473077.1500000000;02/03/2005;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;38;PMR;Línea;1;5,5;;-3.6726548010;40.4063524520
442935.4700000000;4473111.1200000000;10/09/2024;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;40;PMR;Batería;1;3,7;;-3.6725223900;40.4066597860
442695.0300000000;4472723.0700000000;06/12/2011;3 RETIRO;31 PACIFICO;SANCHEZ BARCAIZTEGUI, CALLE, DE;7;PMR;Línea;1;5,6;;-3.6753210020;40.4031474400
442182.2400000000;4472724.1500000000;11/02/2011;3 RETIRO;31 PACIFICO;TELLEZ, CALLE, DE;14;PMR;Línea;1;6;;-3.6813637590;40.4031216000
442426.0400000000;4472591.8500000000;30/10/2008;3 RETIRO;31 PACIFICO;TELLEZ, CALLE, DE;29;PMR;Línea;1;5,6;;-3.6784788590;40.4019464630
442029.0200000000;4472816.9800000000;29/11/2019;3 RETIRO;31 PACIFICO;TELLEZ, CALLE, DE;3;PMR;Línea;1;7,98;;-3.6831776860;40.4039470030
442367.7600000000;4472612.5600000000;22/02/2012;3 RETIRO;31 PACIFICO;TELLEZ, CALLE, DE;30;PMR;Batería;2;5;;-3.6791674400;40.4021291220
442024.6000000000;4472809.6600000000;04/12/2007;3 RETIRO;31 PACIFICO;TELLEZ, CALLE, DE;8;PMR;Línea;1;8;;-3.6832290810;40.4038805970
442224.5700000000;4472622.6300000000;19/06/2014;3 RETIRO;31 PACIFICO;TELLEZ, TRAVESIA, DE;5;PMR;Batería;2;6,79;;-3.6808556600;40.4022103100
442198.8400000000;4472610.1000000000;23/11/2000;3 RETIRO;31 PACIFICO;TELLEZ, TRAVESIA, DE;8;PMR;Batería;1;3,5;;-3.6811576660;40.4020954900
442457.7400000000;4473004.4900000000;19/02/2003;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;17 A;PMR;Línea;1;5,75;;-3.6781425900;40.4056657040
442566.1300000000;4472934.6600000000;14/12/2018;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;20;PMR;Batería;1;3,5;;-3.6768589930;40.4050443890
442505.6600000000;4472978.4500000000;12/06/2012;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;23;PMR;Línea;2;10;;-3.6775755910;40.4054352030
442636.8500000000;4472887.6000000000;08/05/2018;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;28;PMR;Batería;1;3,7;;-3.6760213860;40.4046259580
442293.2500000000;4473095.8000000000;30/06/2004;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;3;PMR;Línea;1;5,5;;-3.6800892150;40.4064774140
442860.8500000000;4472740.5000000000;01/12/2004;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;44;PMR;Línea;1;5,6;;-3.6733684200;40.4033160040
442729.2400000000;4472837.3100000000;20/03/2013;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;45;PMR;Línea;1;5;;-3.6749280680;40.4041787640
442860.8200000000;4472750.7700000000;02/07/2024;3 RETIRO;31 PACIFICO;VALDERRIBAS, CALLE, DE;53;PMR;Línea;1;8;;-3.6733697370;40.4034081930
442113.5300000000;4472975.9700000000;02/01/1900;3 RETIRO;31 PACIFICO;VANDERGOTEN, CALLE, DE;8;PMR;Línea;1;5,5;;-3.6821961520;40.4053848980
442126.6300000000;4472978.7300000000;29/08/2007;3 RETIRO;31 PACIFICO;VANDERGOTEN, CALLE, DE;8;PMR;Línea;1;6,5;;-3.6820420840;40.4054113110
442594.3500000000;4472715.2500000000;03/07/2024;3 RETIRO;31 PACIFICO;VIGO, CALLE, DE;7;PMR;Línea;1;8;;-3.6765066240;40.4030699760
443041.1600000000;4472810.7200000000;06/06/2022;3 RETIRO;32 ADELFAS;ADELFAS, CALLE, DE LAS;26;PMR;Línea;1;7,71;;-3.6712499650;40.4039608110
442977.6600000000;4472466.3100000000;03/06/2024;3 RETIRO;32 ADELFAS;AGUSTIN VIÑAMATA, CALLE, DE;1;PMR;Línea;1;8,5;;-3.6719675380;40.4008539470
442833.5500000000;4472605.9600000000;02/08/2013;3 RETIRO;32 ADELFAS;ANDALUCIA, CALLE, DE;2;PMR;Línea;1;5,5;;-3.6736781030;40.4021017920
443249.6100000000;4472396.6100000000;10/07/2024;3 RETIRO;32 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;15;PMR;Línea;2;14,8;;-3.6687566250;40.4002440910
443276.9100000000;4472462.9600000000;30/03/2022;3 RETIRO;32 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;21;PMR;Línea;1;6,5;;-3.6684409250;40.4008438060
443195.6300000000;4472300.1100000000;10/01/2018;3 RETIRO;32 ADELFAS;ARREGUI Y ARUEJ, CALLE, DE;5;PMR;Línea;1;6,6;;-3.6693841860;40.3993717060
442754.6300000000;4472101.4400000000;01/07/2010;3 RETIRO;32 ADELFAS;BARRILERO, CALLE, DE;2 G;PMR;Batería;2;5;;-3.6745627500;40.3975513040
442942.7800000000;4472052.5900000000;24/07/2017;3 RETIRO;32 ADELFAS;BARRILERO, CALLE, DE;20;PMR;Batería;2;6,5;;-3.6723413350;40.3971239920
442855.8100000000;4472130.6900000000;03/05/2000;3 RETIRO;32 ADELFAS;BARRILERO, CALLE, DE;3;PMR;Batería;3;7,5;;-3.6733731180;40.3978220270
442838.8600000000;4472244.7000000000;01/09/2011;3 RETIRO;32 ADELFAS;CAFETO, CALLE, DEL;5;PMR;Batería;2;6;;-3.6735831640;40.3988474490
442864.2600000000;4472292.4200000000;03/06/2002;3 RETIRO;32 ADELFAS;CAFETO, CALLE, DEL;8;PMR;Línea;1;6;;-3.6732880910;40.3992798030
442787.5300000000;4472167.2800000000;01/07/2010;3 RETIRO;32 ADELFAS;CAFETO, CALLE, DEL;S/N;PMR;Batería;3;7,7;;-3.6741809310;40.3981467220
442770.0200000000;4472141.7200000000;01/07/2010;3 RETIRO;32 ADELFAS;CAFETO, CALLE, DEL;S/N;PMR;Batería;2;5;;-3.6743850190;40.3979157050
443217.7200000000;4472955.6200000000;10/10/2002;3 RETIRO;32 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;2;PMR;Línea;1;5;;-3.6691823900;40.4052782700
443232.1000000000;4472985.2700000000;04/01/2018;3 RETIRO;32 ADELFAS;CARLOS Y GUILLERMO FERNANDEZ SHAW, CALLE, DE;S/N;PMR;Línea;1;5,49;;-3.6690154870;40.4055457840
443123.6400000000;4472712.1000000000;23/10/2013;3 RETIRO;32 ADELFAS;CATALINA SUAREZ, CALLE, DE;19;PMR;Línea;2;5,5;;-3.6702691760;40.4030776540
442933.2400000000;4472416.7300000000;08/06/2024;3 RETIRO;32 ADELFAS;CATALINA SUAREZ, CALLE, DE;4;PMR;Línea;1;8;;-3.6724864660;40.4004038890
442834.4500000000;4471938.5900000000;01/07/2010;3 RETIRO;32 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;PMR;Batería;2;5;;-3.6736075720;40.3960902620
442846.3400000000;4471904.4300000000;01/07/2010;3 RETIRO;32 ADELFAS;CERRO DE LA PLATA, CALLE, DEL;S/N;PMR;Batería;2;5;;-3.6734645050;40.3957830420
443094.1400000000;4472151.3500000000;01/07/2003;3 RETIRO;32 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;PMR;Batería;1;3;;-3.6705667710;40.3980239940
443129.0200000000;4472203.1300000000;24/10/2022;3 RETIRO;32 ADELFAS;CERRO NEGRO, CALLE, DEL;S/N;PMR;Batería;2;6;;-3.6701604290;40.3984933040
443104.8700000000;4473016.6000000000;02/08/2016;3 RETIRO;32 ADELFAS;DOCTOR ESQUERDO, CALLE, DEL;S/N;PMR;Línea;1;8;;-3.6705176680;40.4058194290
443355.4000000000;4472865.6000000000;20/05/1999;3 RETIRO;32 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;11;PMR;Batería;1;5;;-3.6675518090;40.4044760720
443391.4900000000;4472983.3800000000;16/08/2022;3 RETIRO;32 ADELFAS;FEDERICO MORENO TORROBA, CALLE, DE;7;PMR;Línea;1;6,5;;-3.6671370450;40.4055397110
443017.9100000000;4472186.1500000000;30/11/2023;3 RETIRO;32 ADELFAS;GANDIA, CALLE, DE;3;PMR;Batería;2;6;;-3.6714681480;40.3983329330
443058.6800000000;4472139.9500000000;14/04/1998;3 RETIRO;32 ADELFAS;GANDIA, CALLE, DE;8;PMR;Batería;2;6;;-3.6709835970;40.3979189710
443004.0400000000;4472800.7400000000;05/09/2018;3 RETIRO;32 ADELFAS;GARIBAY, CALLE, DE;2;PMR;Batería;1;3,5;;-3.6716866170;40.4038685650
443086.7800000000;4472752.0600000000;30/03/2022;3 RETIRO;32 ADELFAS;GARIBAY, CALLE, DE;8;PMR;Batería;3;9,2;LABORABLES DE 08:00  A 20:00 H.;-3.6707071450;40.4034352940
442782.3200000000;4472423.0200000000;17/04/2013;3 RETIRO;32 ADELFAS;HERMANOS RUIZ, CALLE, DE LOS;1;PMR;Batería;1;2,5;;-3.6742653850;40.4004499550
442880.0100000000;4472355.9700000000;27/01/2005;3 RETIRO;32 ADELFAS;HERMANOS RUIZ, CALLE, DE LOS;17;PMR;Batería;2;6,1;;-3.6731081250;40.3998524750
442921.8300000000;4472154.1300000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;10B;PMR;Batería;1;3;;-3.6725973330;40.3980379750
442976.5200000000;4472112.9400000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;14;PMR;Batería;1;3,2;;-3.6719492030;40.3976700210
442702.6100000000;4472316.2100000000;09/10/2024;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;2;PMR;Línea;1;8;;-3.6751950090;40.3994829740
443027.9300000000;4472078.3700000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;20;PMR;Batería;1;3,6;;-3.6713404350;40.3973627440
442927.3700000000;4472161.9100000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;43;PMR;Batería;1;3;;-3.6725328180;40.3981082760
442973.7700000000;4472130.4800000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;49;PMR;Batería;1;3;;-3.6719831220;40.3978281000
443035.9800000000;4472088.2800000000;01/11/2009;3 RETIRO;32 ADELFAS;JATIVA, CALLE, DE;55;PMR;Batería;1;2,1;;-3.6712463560;40.3974524690
443274.5600000000;4472656.1600000000;05/11/2014;3 RETIRO;32 ADELFAS;JUAN DE JUANES, CALLE, DE;16;PMR;Línea;2;10,12;;-3.6684858450;40.4025838220
443148.5700000000;4472330.7000000000;23/09/2019;3 RETIRO;32 ADELFAS;LOS MESEJO, CALLE, DE;11;PMR;Línea;1;6,5;;-3.6699414440;40.3996438610
443201.1600000000;4472460.7400000000;20/12/2010;3 RETIRO;32 ADELFAS;LOS MESEJO, CALLE, DE;18;PMR;Línea;1;5,5;;-3.6693332500;40.4008183670
443133.0200000000;4472259.8900000000;05/11/2010;3 RETIRO;32 ADELFAS;LOS MESEJO, CALLE, DE;2;PMR;Línea;1;5,6;;-3.6701183740;40.3990051270
443094.9100000000;4472453.2800000000;01/09/2011;3 RETIRO;32 ADELFAS;LUIS MITJANS, CALLE, DE;13;PMR;Línea;2;10;;-3.6705846470;40.4007442830
443033.6500000000;4472326.0500000000;27/02/2008;3 RETIRO;32 ADELFAS;LUIS MITJANS, CALLE, DE;2;PMR;Línea;1;6,9;;-3.6712950000;40.3995936120
443140.8100000000;4472574.1400000000;15/07/2025;3 RETIRO;32 ADELFAS;LUIS MITJANS, CALLE, DE;44;PMR;Línea;1;7;;-3.6700546610;40.4018361120
442801.1700000000;4472017.0600000000;01/07/2010;3 RETIRO;32 ADELFAS;LUIS PEIDRO, CALLE, DE;2 B;PMR;Batería;2;5,1;;-3.6740066950;40.3967941400
442850.9000000000;4472041.2600000000;01/07/2010;3 RETIRO;32 ADELFAS;LUIS PEIDRO, CALLE, DE;7;PMR;Batería;2;5;;-3.6734230800;40.3970163330
442905.9300000000;4471936.5500000000;01/07/2010;3 RETIRO;32 ADELFAS;LUIS PEIDRO, CALLE, DE;8;PMR;Línea;1;3,5;;-3.6727650950;40.3960764530
443344.3000000000;4473066.9000000000;02/01/1900;3 RETIRO;32 ADELFAS;MEDITERRANEO, AVENIDA, DEL;Fte 54;PMR;Línea;1;6;;-3.6677005490;40.4062894260
442970.8600000000;4472245.0200000000;10/09/2010;3 RETIRO;32 ADELFAS;SECO, CALLE, DE;3;PMR;Línea;1;5,5;;-3.6720278130;40.3988596530
442945.5000000000;4472231.7400000000;03/09/2004;3 RETIRO;32 ADELFAS;SECO, CALLE, DE;6;PMR;Línea;1;6,5;;-3.6723253500;40.3987384150
442911.6800000000;4472717.8200000000;12/07/2022;3 RETIRO;32 ADELFAS;VALDERRIBAS, CALLE, DE;46;PMR;Línea;1;6,5;;-3.6727675010;40.4031146100
442966.4200000000;4472682.6200000000;13/07/2024;3 RETIRO;32 ADELFAS;VALDERRIBAS, CALLE, DE;57;PMR;Línea;1;8;;-3.6721192570;40.4028014880
443310.1000000000;4472621.6800000000;05/10/2011;3 RETIRO;32 ADELFAS;VALDERRIBAS, CALLE, DE;99;PMR;Línea;2;11;;-3.6680640340;40.4022761430
443416.4500000000;4474331.9100000000;11/11/2019;3 RETIRO;33 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;99;PMR;Línea;1;6,68;;-3.6669627510;40.4176903120
443303.1900000000;4474607.3100000000;02/07/2024;3 RETIRO;33 ESTRELLA;ANTONIO CASERO, CALLE, DE;8;PMR;Línea;1;8;;-3.6683223800;40.4201627970
443368.8900000000;4473615.8100000000;31/01/2024;3 RETIRO;33 ESTRELLA;ASTROS, CALLE, DE LOS;11;PMR;Batería;1;3;;-3.6674596200;40.4112355990
443432.3500000000;4473823.7900000000;29/05/2019;3 RETIRO;33 ESTRELLA;CAN MENOR, PASAJE, DE;6;PMR;Batería;1;3,7;;-3.6667302450;40.4131139840
443363.6000000000;4473316.7800000000;14/02/2006;3 RETIRO;33 ESTRELLA;CARENA, PASAJE, DE;1;PMR;Línea;1;7,23;;-3.6674953160;40.4085411500
443298.6100000000;4473767.3100000000;03/09/2018;3 RETIRO;33 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;1;PMR;Línea;1;5,7;;-3.6683013530;40.4125957430
443279.9900000000;4473580.7600000000;02/06/2015;3 RETIRO;33 ESTRELLA;CRUZ DEL SUR, CALLE, DE LA;7;PMR;Línea;2;11;;-3.6685042370;40.4109136540
443202.7300000000;4473883.6100000000;16/03/2007;3 RETIRO;33 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;115;PMR;Línea;1;6,1;;-3.6694417680;40.4136370940
443155.9900000000;4473236.2400000000;22/06/2004;3 RETIRO;33 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;167;PMR;Línea;1;5,6;;-3.6699349130;40.4078015190
443232.3300000000;4474297.9700000000;06/11/2018;3 RETIRO;33 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;87;PMR;Línea;2;15;;-3.6691299070;40.4173718620
443229.0400000000;4474248.3200000000;27/07/2018;3 RETIRO;33 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;93;PMR;Línea;2;13,07;;-3.6691642840;40.4169242100
443412.1400000000;4473954.5000000000;20/08/2014;3 RETIRO;33 ESTRELLA;DORADO, PASAJE, DEL;S/N;PMR;Línea;2;10;;-3.6669800550;40.4142894070
443641.4900000000;4473606.2000000000;01/02/2019;3 RETIRO;33 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;19;PMR;Batería;1;3,7;;-3.6642461870;40.4111674740
443488.0400000000;4473530.2400000000;09/01/2023;3 RETIRO;33 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;20;PMR;Batería;1;3,7;;-3.6660477950;40.4104727630
443483.8400000000;4473600.2300000000;06/06/2024;3 RETIRO;33 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;22;PMR;Línea;1;8;;-3.6661035440;40.4111033030
443539.3800000000;4473553.4500000000;18/12/2001;3 RETIRO;33 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;26;PMR;Batería;1;3,3;;-3.6654447570;40.4106852730
443388.3100000000;4473520.2200000000;05/07/2019;3 RETIRO;33 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;4;PMR;Batería;1;3;;-3.6672223010;40.4103755320
