gis_x;gis_y;fecha_de_alta;fecha_de_baja;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;matricula;longitud;latitud
439358.5007055880;4475036.2537580200;2014-05-30;2020-07-14;9;Moncloa - Aravaca;92;2;Argüelles;FERRAZ, CALLE, DE;8;0309210061;-3.7148584710;40.4237494560
438799.8766840000;4475797.6332280000;2014-05-28;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;FERRAZ, CALLE, DE;92;0309210017;-3.7215165270;40.4305673100
438738.3701180000;4475863.1711220000;2014-05-28;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;FERRAZ, CALLE, DE;FRENTE 100;0309210016;-3.7222478500;40.4311531590
438778.9765270000;4475981.2487870000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;FRANCISCO LOZANO, CALLE, DE;16;0309210024;-3.7217805460;40.4322198340
438698.3639750000;4475937.4243660000;2014-05-28;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;FRANCISCO LOZANO, CALLE, DE;24;0309210015;-3.7227267280;40.4318191080
439202.4578940000;4474761.0357020000;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;ILUSTRACION, CALLE, DE LA;6;0309210067;-3.7166714810;40.4212584070
439218.7792950000;4474826.8056850000;2014-05-30;2020-07-14;9;Moncloa - Aravaca;92;2;Argüelles;IRUN, CALLE, DE;13;0309210064;-3.7164853840;40.4218523350
439045.8973998030;4474925.9231795100;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;IRUN, CALLE, DE;25;0309210063;-3.7185326770;40.4227322260
439543.4180609600;4475119.1049976900;2014-05-30;2020-07-14;9;Moncloa - Aravaca;92;2;Argüelles;JOSE MORENO VILLA, PLAZA, DE;4;0309210071;-3.7126866740;40.4245093120
439391.0890890000;4475098.9359690000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;JUAN ALVAREZ MENDIZABAL, CALLE, DE;11;0309210032;-3.7144803190;40.4243159390
439282.1577303820;4475271.5843365300;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;JUAN ALVAREZ MENDIZABAL, CALLE, DE;36;0309210031;-3.7157807610;40.4258636700
439125.8744270000;4475492.3052790000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;JUAN ALVAREZ MENDIZABAL, CALLE, DE;52;0309210029;-3.7176441920;40.4278404320
439035.0088120000;4475607.8002570000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;JUAN ALVAREZ MENDIZABAL, CALLE, DE;65 A;0309210028;-3.7187263940;40.4288743910
438929.2192650000;4475774.1335280000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;JUAN ALVAREZ MENDIZABAL, CALLE, DE;76;0309210027;-3.7199894800;40.4303652850
438632.8644750000;4476004.0948720000;2014-05-28;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;LISBOA, CALLE, DE;2;0309210014;-3.7235052630;40.4324151560
439356.4345898860;4475268.7950803400;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;LUISA FERNANDA, CALLE, DE;15;0309210037;-3.7149049950;40.4258440170
439409.0526650000;4475346.3009850000;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;LUISA FERNANDA, CALLE, DE;3;0309210045;-3.7142921020;40.4265457760
438779.7145430000;4475628.3145920000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARQUES DE URQUIJO, CALLE, DEL;48;0309210009;-3.7217378030;40.4290404340
439175.9700750000;4475786.7816060000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARQUES DE URQUIJO, CALLE, DEL;6;0309210049;-3.7170818340;40.4304967210
439430.1556642660;4475160.4510720700;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARTIN DE LOS HEROS, CALLE, DE;15;0309210038;-3.7140256190;40.4248736560
439132.9841766630;4475617.5554109200;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARTIN DE LOS HEROS, CALLE, DE;61;0309210036;-3.7175722850;40.4289689290
439004.4717799690;4475808.5678076100;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARTIN DE LOS HEROS, CALLE, DE;79;0309210035;-3.7191055780;40.4306810990
438944.5073730000;4475918.6591170000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;MARTIN DE LOS HEROS, CALLE, DE;80;0309210034;-3.7198231500;40.4316677320
439129.7436070000;4475224.5453690000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;PINTOR ROSALES, PASEO, DEL;6;0309210013;-3.7175729160;40.4254286800
438697.4754270000;4475739.5792770000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;PINTOR ROSALES, PASEO, DEL;60;0309210008;-3.7227180770;40.4300366930
438618.8700030000;4475854.1294270000;2014-05-28;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;PINTOR ROSALES, PASEO, DEL;66;0309210007;-3.7236557220;40.4310625740
439200.0296312080;4475860.2207001700;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;PRINCESA, CALLE, DE LA;61;0309210047;-3.7168052090;40.4311599770
439324.6350680000;4475586.1584070000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;QUINTANA, CALLE, DE;1;0309210048;-3.7153101330;40.4287003840
439063.9232500000;4475440.8577850000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;QUINTANA, CALLE, DE;19;0309210023;-3.7183695560;40.4273723250
438980.5515240000;4475393.9215950000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;QUINTANA, CALLE, DE;31;0309210057;-3.7193478820;40.4269432940
439225.9250930000;4475547.8031890000;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;QUINTANA, CALLE, DE;8;0309210058;-3.7164701440;40.4283481870
439190.6797580000;4475381.0213410000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;REY FRANCISCO, CALLE, DEL;19;0309210030;-3.7168696100;40.4268425680
439082.0544245970;4475308.0512786800;2014-05-30;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;REY FRANCISCO, CALLE, DEL;29;0309210059;-3.7181431230;40.4261778800
438819.5073730000;4475924.2186580000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;ROMERO ROBLEDO, CALLE, DE;16;0309210025;-3.7212972560;40.4317091000
439316.5724100000;4475493.2074740000;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;TUTOR, CALLE, DEL;22;0309210044;-3.7153963060;40.4278624900
439212.5296312080;4475661.8735927300;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;TUTOR, CALLE, DEL;36;0309210043;-3.7166388800;40.4293748700
439112.1164080680;4475811.8735927300;2014-05-29;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;TUTOR, CALLE, DEL;48;0309210042;-3.7178369920;40.4307187420
439467.4056642660;4475243.8260720700;2020-10-27;1900-01-08;9;Moncloa - Aravaca;92;2;Argüelles;VENTURA RODRIGUEZ, CALLE, DE;5;0309210046;-3.7135944690;40.4256267520
439461.0038550000;4475252.8175630000;2014-05-30;2020-07-14;9;Moncloa - Aravaca;92;2;Argüelles;VENTURA RODRIGUEZ, CALLE, DE;FRENTE 5;0309210046;-3.7136708440;40.4257071950
439295.1174150000;4478503.4714350000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;AJALVIR, CALLE, DE;2;0109330979;-3.7159367770;40.4549790360
439422.0012085140;4477874.0753551500;2025-11-18;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;102;0109330963;-3.7143804520;40.4493185570
439400.1834420440;4477870.8538498500;2014-07-01;2025-11-18;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;104;0109330963;-3.7146374810;40.4492876740
439322.6763424710;4477845.8745224600;2015-10-07;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;105;0109330992;-3.7155490000;40.4490564860
439713.0601813560;4477909.6318088500;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;78;0109330960;-3.7109517010;40.4496594090
439721.5975650000;4477889.5361800000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;79;0109330961;-3.7108491410;40.4494791570
439600.9612198220;4477877.5760720700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, CALLE, DE;91;0109330962;-3.7122705350;40.4493630750
439670.0167753770;4478039.1316276300;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ALMANSA, TRAVESIA, DE;S/N;0109330967;-3.7114716600;40.4508229720
439556.6834420440;4477787.1871831800;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ARAVACA, CALLE, DE;20;0109330957;-3.7127840200;40.4485452930
439504.4056642660;4478493.0205165200;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;13;0109330975;-3.7134677880;40.4548997380
439277.5306642660;4478313.0760720700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;S/N;0109330977;-3.7161260250;40.4532619960
439413.6834420440;4478413.2427387400;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;S/N;0109330978;-3.7145299940;40.4541743170
439393.6525778460;4477739.5637263900;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;BEATRIZ DE BOBADILLA, CALLE, DE;12;0109330956;-3.7147019960;40.4481044020
439288.9056642660;4477770.5760720700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;BEATRIZ DE BOBADILLA, CALLE, DE;13;0109330955;-3.7159399860;40.4483760980
439445.9145415860;4477586.2297898700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;CONDE DE LA CIMERA, CALLE, DEL;1;0109330951;-3.7140710550;40.4467266670
439359.7019605620;4477548.2797757800;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;CONDE DE LA CIMERA, CALLE, DEL;5;0109330952;-3.7150839870;40.4463783090
439480.0167753770;4478658.2427387400;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;106;0109330972;-3.7137711110;40.4563866210
439511.8830433610;4478304.0439489700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;S/N;0109330969;-3.7133616190;40.4531983400
439544.7389975990;4478794.1871831800;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;S/N;0109330973;-3.7130208230;40.4576155580
439255.8479390000;4477887.4211190000;2014-07-01;2015-10-07;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;ELIAS AHUJA Y ADRIAN, GLORIETA, DE;S/N;0109330964;-3.7163410560;40.4494260430
439657.5167753770;4477655.3538498500;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;EXPLANADA, CALLE, DE LA;1;0109330949;-3.7115825850;40.4473645410
439400.1278864880;4478521.5760720700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;FRANCISCO DE DIEGO, CALLE, DE;1;0109330971;-3.7147002770;40.4551497770
439349.6031951300;4478638.3044671300;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;FRANCISCO DE DIEGO, CALLE, DE;10;0109330983;-3.7153072110;40.4561971440
439494.2945531550;4478798.3538498500;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;FRANCOS RODRIGUEZ, CALLE, DE;73;0109330989;-3.7136160690;40.4576499930
439727.0931350000;4477667.5333750000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN MONTALVO, CALLE, DE;11;0109330948;-3.7107632550;40.4474799920
439872.6556642660;4477709.5760720700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN MONTALVO, CALLE, DE;2;0109330947;-3.7090507990;40.4478693740
439580.3223309330;4477620.2427387400;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN MONTALVO, CALLE, DE;30;0109330950;-3.7124894620;40.4470428260
439488.0167753770;4478016.4094054000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN XXIII, PASEO, DE;21;0109330966;-3.7136155530;40.4506049610
439211.5167753770;4477750.6316276300;2015-10-07;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN XXIII, PASEO, DE;24;0109330993;-3.7168506450;40.4481905170
439235.4729390000;4477798.1711190000;2014-07-01;2015-10-07;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN XXIII, PASEO, DE;26;0109330954;-3.7165727610;40.4486206370
439372.7389975990;4477952.6871831800;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;JUAN XXIII, PASEO, DE;40;0109330965;-3.7149688800;40.4500227220
439439.3519240000;4478834.5858210000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;MARIA AUXILIADORA, CALLE, DE;S/N;0109330988;-3.7142675220;40.4579724540
439745.2722138710;4477970.0475382700;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;OLIMPIADA, CALLE, DE LA;1;0109330968;-3.7105776170;40.4502057820
439824.0925590000;4477811.7142650000;2014-07-01;2015-05-18;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PABLO IGLESIAS, AVENIDA, DE;33;0406120313;-3.7096331530;40.4487857060
439612.7389975990;4478686.2427387400;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PABLO IGLESIAS, AVENIDA, DE;89;0109330974;-3.7122085980;40.4566483480
439210.2389975990;4478629.3538498500;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PIRINEOS, CALLE, DE LOS;23;0109330985;-3.7169498810;40.4561069610
439110.1074150000;4478451.5514350000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PIRINEOS, CALLE, DE LOS;43;0109330986;-3.7181136730;40.4544970640
439252.2945531550;4478775.9094054000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PIRINEOS, CALLE, DE LOS;5;0109330984;-3.7164679090;40.4574298630
439272.0167753770;4478836.9094054000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;PIRINEOS, CALLE, DE LOS;S/N;0109330987;-3.7162411330;40.4579805330
439163.7760346370;4477649.9340967600;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;SANTIAGO RUSIÑOL, CALLE, DE;13;0109330953;-3.7174039500;40.4472806030
439217.2945531550;4478407.2982942900;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;TREMP, CALLE, DE;9;0109330980;-3.7168454310;40.4541069370
439303.0774150000;4478457.7114350000;2014-07-01;2015-10-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VALLE DE ARAN, CALLE, DEL;7;0109330982;-3.7158386300;40.4545672510
439151.3882710000;4478331.5289240000;2014-07-01;2015-10-07;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VALLE DE ARAN, CALLE, DEL;S/N;0109330981;-3.7176153150;40.4534193300
439248.6278864880;4478405.4649609600;2015-10-07;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VALLE DE ARAN, CALLE, DEL;S/N;0109330994;-3.7164757010;40.4540923840
439346.6896148830;4478404.2057017000;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VALLS FERRERA, CALLE, DE;S/N;0109330976;-3.7153191860;40.4540886590
439693.2945531550;4477816.4649609600;2014-07-01;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VASCOS, CALLE, DE LOS;24;0109330958;-3.7111758990;40.4488185940
439829.3703370000;4477799.2698210000;2015-05-18;1900-01-08;9;Moncloa - Aravaca;93;3;Ciudad Universitaria;VIVERO, CALLE, DEL;1;0109330991;-3.7095697840;40.4486736350
439737.7493523030;4479254.1623245500;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAFUENTE, CALLE, DE;1;0109431143;-3.7107881790;40.4617730550
439812.6834420440;4479416.4094054000;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAFUENTE, CALLE, DE;73;0109431177;-3.7099198040;40.4632404570
439804.4530566910;4479328.5625880300;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAFUENTE, CALLE, DE;S/N;0109431146;-3.7100086120;40.4624485720
439006.9056642660;4479440.3260720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;11;;-3.7194256890;40.4633972180
439067.7169149610;4479534.6799504900;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;22;0109431188;-3.7187175710;40.4642515560
439059.5723309330;4479535.4927387400;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;23;;-3.7188136560;40.4642584310
438991.3067640690;4479441.8623921900;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;S/N;0109431186;-3.7196097810;40.4634102240
439015.6956529580;4479512.6031329300;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;S/N;0109431187;-3.7193289740;40.4640492440
439010.5577362710;4479521.1303567100;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;S/N;;-3.7193903380;40.4641249320
439105.4056642660;4479552.0760720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;AGUILAR DE CAMPOO, CALLE, DE;S/N;;-3.7182746740;40.4644108950
439204.1278864880;4479386.9094054000;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ALCALDE MARTIN DE ALZAGA, CALLE, DEL;2;;-3.7170945530;40.4629306010
439315.7389975990;4479416.4649609600;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALCALDE MARTIN DE ALZAGA, CALLE, DEL;23;0109431167;-3.7157809330;40.4632044750
439433.0846766120;4479430.1069362700;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALCALDE MARTIN DE ALZAGA, CALLE, DEL;35;0109431166;-3.7143982140;40.4633361980
439184.7928751800;4479382.7003551500;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALCALDE MARTIN DE ALZAGA, CALLE, DEL;9;0109431183;-3.7173221320;40.4628912390
439844.4223528090;4479296.6788284900;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALESANCO, CALLE, DE;11;0109431148;-3.7095341460;40.4621646140
439641.0969706350;4479516.8252585000;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALMOROX, CALLE, DE;5;0109431176;-3.7119531160;40.4641321510
439297.9159523320;4479540.0822449100;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ALTEA, CALLE, DE;10;0109431169;-3.7160029540;40.4643170450
439401.0599852540;4479555.4896523200;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARCINIEGA, CALLE, DE;15;0109431160;-3.7147879970;40.4644634350
439468.2389975990;4479528.6871831800;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARCINIEGA, CALLE, DE;9;0109431161;-3.7139930750;40.4642269180
439559.5844958170;4479493.7352228500;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARMENTEROS, CALLE, DE;31;0109431163;-3.7129122480;40.4639184950
439490.9056642660;4479579.4094054000;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARMENTEROS, CALLE, DE;53;0109431162;-3.7137305460;40.4646854570
439644.5723309330;4479419.7427387400;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARMENTEROS, CALLE, DE;9;0109431174;-3.7119028680;40.4632585620
439147.0012085140;4479531.1586884800;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;14;0109431189;-3.7177821030;40.4642255430
439147.4056642660;4479532.6316276300;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;14;;-3.7177774620;40.4642394660
439151.8760370460;4479430.6031329300;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;2;0109431184;-3.7177148950;40.4633200410
439150.9889975990;4479435.9927387400;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;2;;-3.7177258950;40.4633683980
439163.6030603660;4479598.5660958900;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;20;0109431190;-3.7175927400;40.4648344830
439164.0306642660;4479598.2010720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;20;;-3.7175876410;40.4648306440
439111.1556642660;4479400.9094054000;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;3;;-3.7181924550;40.4630498340
439079.0428751800;4479436.3253551500;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;S/N;0109431185;-3.7185745030;40.4633664500
439077.0306642660;4479437.3260720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ARTAJONA, CALLE, DE;S/N;;-3.7185983380;40.4633753310
439692.4612198220;4479422.9649609600;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AZUAGA, CALLE, DE;26;0109431175;-3.7113383900;40.4632903620
439731.2875796540;4479563.5477131700;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;AZUAGA, CALLE, DE;S/N;0109431179;-3.7108938320;40.4645595780
439801.2946573280;4479049.9134056600;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;BERNARDO BONEZZI, CALLE, DE;S/N;0109431140;-3.7100194410;40.4599384440
439348.4734307360;4479666.0475773700;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;DOROTEO BENACHE, CALLE, DE;14;0109431200;-3.7154187660;40.4654553970
439348.5723309330;4479665.2427387400;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;DOROTEO BENACHE, CALLE, DE;14;;-3.7154175060;40.4654481210
439447.4919492540;4479754.3809107100;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;EMERENCIANA ZURILLA, CALLE, DE;27;0109431195;-3.7142592140;40.4662582260
439525.2806642660;4479888.4510720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;EMERENCIANA ZURILLA, CALLE, DE;68;;-3.7133546280;40.4674723810
439422.9612198220;4479681.3538498500;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;EMERENCIANA ZURILLA, CALLE, DE;9;;-3.7145416250;40.4655986940
439601.2806642660;4478818.7010720700;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;FRANCOS RODRIGUEZ, CALLE, DE;100;0109431132;-3.7123563070;40.4578404440
439532.4676477370;4479262.1835100900;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;GENERAL CADENAS CAMPOS, CALLE, DEL;25;0109431170;-3.7132101280;40.4618305800
439586.1306295650;4479005.5405773300;2020-01-01;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;GENERAL CADENAS CAMPOS, CALLE, DEL;S/N;0109431134;-3.7125527170;40.4595227630
439449.2482181170;4479050.3755451900;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;GENERAL CADENAS CAMPOS, CALLE, DEL;S/N;0109431172;-3.7141713220;40.4599166720
439270.4056642660;4479470.0575535500;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ISLA DE LONG, CALLE, DE LA;6;0109431168;-3.7163207160;40.4636844420
439481.0845418470;4479674.4920218200;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;ISLAS ALMIRANTES, CALLE, DE LAS;1;0109431201;-3.7138554510;40.4655415130
439488.8501087110;4479675.0575535500;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;ISLAS ALMIRANTES, CALLE, DE LAS;1;;-3.7137639500;40.4655467840
439409.6278864880;4479226.0205165200;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;MAESTRA MARÍA SÁNCHEZ ARBOS, PASEO, DE LA;1;0109431171;-3.7146553570;40.4614963730
439436.3183325490;4478951.6100860200;2022-12-19;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;MAESTRA MARÍA SÁNCHEZ ARBOS, PASEO, DE LA;8;0109431173;-3.7143143900;40.4590260090
439187.3315901920;4479469.3168128100;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;OCHAGAVIA, CALLE, DE;26;;-3.7173004740;40.4636713210
439180.8623196250;4479544.1031329300;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;OCHAGAVIA, CALLE, DE;44;0109431192;-3.7173839540;40.4643449480
439181.6834420440;4479549.8538498500;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;OCHAGAVIA, CALLE, DE;44;;-3.7173747870;40.4643963420
439187.9178751800;4479648.1031329300;2025-09-29;1900-01-08;9;Moncloa - Aravaca;94;4;Valdezarza;OCHAGAVIA, CALLE, DE;S/N;0109431191;-3.7173106730;40.4652817340
439187.6556642660;4479651.2010720700;2025-01-28;2025-02-05;9;Moncloa - Aravaca;94;4;Valdezarza;OCHAGAVIA, CALLE, DE;S/N;;-3.7173140530;40.4653104960
