Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;_Longitud;Texto Cajetines;LONGITUD;LATITUD;NOMBRE
442594,3900000000;4474270,5500000000;39793;03  RETIRO;03-04 IBIZA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;11;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6766464;40.4170807; CALLE  DEL ALCALDE SAINZ DE BARANDA, 11
443022,4200000000;4474248,6700000000;36795;03  RETIRO;03-04 IBIZA;ANTONIO ARIAS, CALLE, DE;14;CargayDescarga;Línea;3;14,60;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6715996;40.416913; CALLE  DE ANTONIO ARIAS, 14
443036,8400000000;4474332,9800000000;1;03  RETIRO;03-04 IBIZA;ANTONIO ARIAS, CALLE, DE;3;CargayDescarga;Línea;2;11,00;LAB. DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6714372;40.4176735; CALLE  DE ANTONIO ARIAS, 3
442582,3900000000;4474116,6500000000;39555;03  RETIRO;03-04 IBIZA;DOCE DE OCTUBRE, CALLE, DEL;7;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.676774;40.4156935; CALLE  DEL DOCE DE OCTUBRE, 7
442374,6600000000;4474658,9500000000;36847;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;1;CargayDescarga;Línea;2;12,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6792714;40.4205645; CALLE  DEL DOCTOR CASTELO, 1
442496,3900000000;4474649,7000000000;37223;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;15;CargayDescarga;Línea;2;12,40;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6778358;40.4204896; CALLE  DEL DOCTOR CASTELO, 15
442532,1900000000;4474647,3400000000;37223;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;17;CargayDescarga;Línea;3;12,35;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6774136;40.4204708; CALLE  DEL DOCTOR CASTELO, 17
442671,8300000000;4474637,2000000000;39793;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;27;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6757667;40.420389; CALLE  DEL DOCTOR CASTELO, 27
442758,3900000000;4474630,7600000000;36339;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;35;CargayDescarga;Línea;3;17,60;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6747459;40.420337; CALLE  DEL DOCTOR CASTELO, 35
442796,4100000000;4474627,9900000000;37694;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;39;CargayDescarga;Línea;2;8,00;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6742975;40.4203147; CALLE  DEL DOCTOR CASTELO, 39
443203,5800000000;4474325,9300000000;37130;03  RETIRO;03-04 IBIZA;DOCTOR ESQUERDO, CALLE, DEL;48;CargayDescarga;Línea;7;35,30;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6694713;40.4176214; CALLE  DEL DOCTOR ESQUERDO, 48
442792,0300000000;4474727,9200000000;36178;03  RETIRO;03-04 IBIZA;FERNAN GONZALEZ, CALLE, DE;35;CargayDescarga;Línea;3;15,50;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6743581;40.4212146; CALLE  DE FERNAN GONZALEZ, 35
442538,8300000000;4474396,4400000000;42468;03  RETIRO;03-04 IBIZA;IBIZA, CALLE, DE;10;CargayDescarga;Línea;7;40,45;LAB. DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6773127;40.418211; CALLE  DE IBIZA, 10
442539,7700000000;4474421,7500000000;42992;03  RETIRO;03-04 IBIZA;IBIZA, CALLE, DE;11;CargayDescarga;Línea;3;19,00;LAB. DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6773039;40.4184391; CALLE  DE IBIZA, 11
442667,8900000000;4474386,1200000000;42468;03  RETIRO;03-04 IBIZA;IBIZA, CALLE, DE;22;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6757906;40.4181269; CALLE  DE IBIZA, 22
442711,3900000000;4474383,6600000000;42468;03  RETIRO;03-04 IBIZA;IBIZA, CALLE, DE;28;CargayDescarga;Línea;2;10,87;LAB. DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6752776;40.4181078; CALLE  DE IBIZA, 28
443052,8100000000;4474359,3500000000;42468;03  RETIRO;03-04 IBIZA;IBIZA, CALLE, DE;60;CargayDescarga;Línea;2;12,00;LAB. DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6712513;40.4179122; CALLE  DE IBIZA, 60
442508,7600000000;4474625,4200000000;38181;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;36;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6776878;40.4202717; CALLE  DE LOPE DE RUEDA, 36
442503,6300000000;4474562,4800000000;38421;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;44;CargayDescarga;Línea;3;16,00;LAB. DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6777426;40.4197043; CALLE  DE LOPE DE RUEDA, 44
442496,1500000000;4474371,0600000000;40792;03  RETIRO;03-04 IBIZA;LOPE DE RUEDA, CALLE, DE;53;CargayDescarga;Línea;3;14,00;LAB. DE 7 A 20 H EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6778134;40.4179794; CALLE  DE LOPE DE RUEDA, 53
442894,1100000000;4474620,8600000000;36803;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;24;CargayDescarga;Línea;2;11,60;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6731453;40.4202571; CALLE  DE MAIQUEZ, 24
442893,7800000000;4474413,4100000000;42237;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;40;CargayDescarga;Línea;3;18,00;LABORABLES DE 09:00 A 19:00 H SÁBADOS DE 09:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3.6731305;40.4183883; CALLE  DE MAIQUEZ, 40
442881,9600000000;4474259,9700000000;38247;03  RETIRO;03-04 IBIZA;MAIQUEZ, CALLE, DE;60;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6732561;40.4170052; CALLE  DE MAIQUEZ, 60
