CÓDIGO APARC;NOMBRE APARC;TIPO;PZS ROTACIÓN;PZS RESIDENTES;PZS DISUASORIAS;PZS TOTALES;NUM PLANTAS;ESTADO;PRIVADO;DISUASORIO;COD DISTRITO;DISTRITO;COD BARRIO;BARRIO;COD SER;LATITUD;LONGITUD;COD CATASTRO;URL;COD PK;DIRECCIÓN
5010;MOSTENSES;ROTACIONAL;361;;;361;3;ABIERTO;NO;NO;1;CENTRO              ;5;UNIVERSIDAD;15;40.4227275539507;-3.70883461506948;9951402VK3795B0001UI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe0881eb5f51c010VgnVCM2000000c205a0aRCRD;13451;CALLE DE GARCÍA MOLINAS NUM 4, 28015 MADRID
605;MÜLLER;RESIDENCIAL;;139;;139;2;ABIERTO;NO;NO;6;TETUÁN              ;5;VALDEACEDERAS;65;40.46381021946;-3.69655685033995;0996445VK4709F0001SL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6dc7339ae51c010VgnVCM2000000c205a0aRCRD;13516;PASAJE DE LA REMONTA NUM 6(P) PLTA -2 PRTA 01, 28039 MADRID
5011;MUSEO DE LA CIUDAD;ROTACIONAL;146;;;146;0;ABIERTO;NO;NO;5;CHAMARTÍN;3;CIUDAD JARDIN;53;40.4442297702559;-3.67765536310739;2676805VK4727F0001OH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bdc7bdc85c01c010VgnVCM2000000c205a0aRCRD;88141;CALLE DEL PRÍNCIPE DE VERGARA NUM 134, 28002 MADRID
406;NARVÁEZ;RESIDENCIAL;;523;;523;3;ABIERTO;NO;NO;4;SALAMANCA           ;2;GOYA;42;40.4220424811695;-3.67605484022947;2650719VK4725B0001RG;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcfc7339ae51c010VgnVCM2000000c205a0aRCRD;13497;CALLE DE NARVÁEZ NUM 21(B) PLTA -4, 28009 MADRID
1020;NAVALMORAL DE LA MATA;RESIDENCIAL;;204;;204;3;ABIERTO;NO;NO;10;LATINA              ;7;LAS AGUILAS;0;40.3774442827269;-3.77736653445012;4101401VK3740A0001YO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=271ec2c6e051c010VgnVCM2000000c205a0aRCRD;81793;CALLE DE NAVALMORAL DE LA MATA NUM 64(A), 28044 MADRID
301;NIÑO JESÚS;RESIDENCIAL;;404;;404;4;ABIERTO;NO;NO;3;RETIRO              ;6;NIÑO JESUS;36;40.410884376002;-3.67526812561094;2737906VK4723H0001JS;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee947339ae51c010VgnVCM2000000c205a0aRCRD;13590;PLAZA DEL NIÑO JESÚS NUM 4 PLTA -4, 28009 MADRID
1412;NUESTRA SEÑORA DE GRACIA;RESIDENCIAL;;580;;580;3;ABIERTO;NO;NO;14;MORATALAZ           ;5;FONTARRON;0;40.40223570989829; -3.6402079527736393;5826227VK4752F0001MS;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7ff15cbed51c010VgnVCM2000000c205a0aRCRD;13519;CALLE DE LA HACIENDA DE PAVONES NUM 204(P), 28030 MADRID
5021;NUESTRA SEÑORA DEL RECUERDO;MIXTO;889;;889;889;0;ABIERTO;SÍ;SÍ;5;CHAMARTÍN;6;CASTILLA;56;40.4723212915739;-3.67894209421917;2503906VK4820D0002QM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12f4322b42690410VgnVCM1000000b205a0aRCRD;7073131;CALLE DE LA HIEDRA NUM 26, 28036 MADRID
909;OFELIA NIETO;RESIDENCIAL;;163;;163;3;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;4;VALDEZARZA;94;40.4613441119536;-3.70941469102288;9993201VK3799D0001WW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432d7339ae51c010VgnVCM2000000c205a0aRCRD;13640;CALLE DE OFELIA NIETO NUM 55, 28039 MADRID
5012;OLAVIDE;MIXTO;164;211;;375;2;ABIERTO;NO;NO;7;CHAMBERÍ;3;TRAFALGAR;73;40.432878498188;-3.70103933152522;0662801VK4706B0001UQ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=453881eb5f51c010VgnVCM2000000c205a0aRCRD;13450;PLAZA DE OLAVIDE NUM 17 PLTA -2 PRTA 01, 28010 MADRID
1106;OPORTO;RESIDENCIAL;;456;;456;3;ABIERTO;NO;NO;11;CARABANCHEL         ;7;ABRANTES;0;40.3839265550184;-3.72644830573223;8408602VK3780G0001JP;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d2f6545f951c010VgnVCM2000000c205a0aRCRD;24129;CALLE DE ARGÜESO NUM 25, 28025 MADRID
610;ORENSE;MIXTO;129;663;;792;3;ABIERTO;NO;NO;6;TETUÁN              ;2;CUATRO CAMINOS;62;40.4530722916738;-3.6941384720253;1385806VK4718E;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eee35ed15bb95210VgnVCM2000000c205a0aRCRD;5517342;AVENIDA DEL BRASIL NUM 2(P) PLTA -3 PRTA A, 28020 MADRID
411;ORTEGA Y GASSET I;RESIDENCIAL;;741;;741;3;ABIERTO;NO;NO;4;SALAMANCA           ;5;LISTA;45;40.4296039935558;-3.67259136281143;3058128VK4735G0001BK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bef97339ae51c010VgnVCM2000000c205a0aRCRD;13543;CALLE DE JOSÉ ORTEGA Y GASSET NUM 86(P) PLTA -4, 28006 MADRID
413;ORTEGA Y GASSET II;RESIDENCIAL;;549;;549;3;ABIERTO;NO;NO;4;SALAMANCA           ;5;LISTA;45;40.4299649140342;-3.6780293892857;2658219VK4725H0001QM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=052a7339ae51c010VgnVCM2000000c205a0aRCRD;13544;CALLE DE JOSÉ ORTEGA Y GASSET NUM 50(B) PLTA -4, 28006 MADRID
414;ORTEGA Y GASSET III;RESIDENCIAL;;402;;402;3;ABIERTO;NO;NO;4;SALAMANCA           ;6;CASTELLANA;46;40.4302318954595;-3.68062850571466;2360710VK4726A0001TM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b4a7339ae51c010VgnVCM2000000c205a0aRCRD;13549;CALLE DE JOSÉ ORTEGA Y GASSET NUM 39(P), 28006 MADRID
415;ORTEGA Y GASSET IV;RESIDENCIAL;;369;;369;3;ABIERTO;NO;NO;4;SALAMANCA           ;6;CASTELLANA;46;40.430415377787;-3.68430325770319;1960714VK4716B0001ET;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a17a7339ae51c010VgnVCM2000000c205a0aRCRD;13553;CALLE DE JOSÉ ORTEGA Y GASSET NUM 19(P), 28006 MADRID
1207;ORTIZ CAMPOS;RESIDENCIAL;;151;;151;3;ABIERTO;NO;NO;12;USERA               ;7;PRADOLONGO;0;40.3852544887188;-3.70731894817544;0009544VK4700G0001OD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c54ff632081c010VgnVCM1000000b205a0aRCRD;167691;CALLE DE ORTÍZ CAMPOS NUM 12, 28026 MADRID
1006;OSA DE LA VEGA;RESIDENCIAL;;294;;294;2;ABIERTO;NO;NO;10;LATINA              ;7;LAS AGUILAS;0;40.3751060611669;-3.77380306182166;4499310VK3649G0001LR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef6d7339ae51c010VgnVCM2000000c205a0aRCRD;13510;CALLE DE OSA DE LA VEGA NUM 66(P), 28044 MADRID
1014;PABLO CASALS;RESIDENCIAL;;152;;152;3;ABIERTO;NO;NO;10;LATINA              ;2;PUERTA DEL ANGEL;0;40.41231117984961; -3.7243956795334063;8640905VK3784B0001WP;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=369d7339ae51c010VgnVCM2000000c205a0aRCRD;13628;CALLE DE PABLO CASALS NUM 1(P) PLTA -1 PRTA 01, 28011 MADRID
705;PABLO IGLESIAS I;RESIDENCIAL;;180;;180;2;ABIERTO;NO;NO;7;CHAMBERÍ;6;VALLEHERMOSO;76;40.445348641721;-3.70640585626876;0176701VK4707E0001YX;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d9115cbed51c010VgnVCM2000000c205a0aRCRD;13591;AVENIDA DE PABLO IGLESIAS NUM 16 PLTA -2, 28003 MADRID
609;PABLO IGLESIAS II;RESIDENCIAL;;504;;504;3;ABIERTO;NO;NO;6;TETUÁN              ;1;BELLAS VISTAS;61;40.4488950198199;-3.70927628438264;0079308VK4707G0001UJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73c115cbed51c010VgnVCM2000000c205a0aRCRD;13517;AVENIDA DE PABLO IGLESIAS NUM 40(B), 28039 MADRID
1704;PAN Y TOROS;RESIDENCIAL;;226;;226;3;ABIERTO;NO;NO;17;VILLAVERDE          ;5;LOS ANGELES;0;40.3604277740801;-3.69483019856893;1180824VK4618A0001BW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbd7339ae51c010VgnVCM2000000c205a0aRCRD;13557;CALLE DE PAN Y TOROS NUM 6(B) PLTA -3 PRTA 01, 28041 MADRID
515;PANAMÁ;RESIDENCIAL;;435;;435;4;ABIERTO;NO;NO;5;CHAMARTÍN;4;HISPANOAMERICA;54;40.45684474123101; -3.688183135413921;1888101VK4718H0001UQ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d3ec2c6e051c010VgnVCM2000000c205a0aRCRD;81799;CALLE DE PANAMÁ S/N, 28036 MADRID
1612;PARQUE DE SANTA MARíA;RESIDENCIAL;;459;;459;2;ABIERTO;NO;NO;16;HORTALEZA           ;4;PINAR DEL REY;0;40.47724557129;-3.64067269346952;5512046VK4851C0001OL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2a946be351c010VgnVCM2000000c205a0aRCRD;63333;CALLE DE SANTA VIRGILIA NUM 22, 28033 MADRID
1103;PEDRO YAGÜE;RESIDENCIAL;;198;;198;2;ABIERTO;NO;NO;11;CARABANCHEL         ;1;COMILLAS;0;40.392283380781684; -3.7076871303242624;0017901VK4701G0001QU;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2ed7339ae51c010VgnVCM2000000c205a0aRCRD;13592;CALLE DE PEDRO YAGÜE NUM 11, 28019 MADRID
101;PEDRO ZEROLO;MIXTO;110;261;;371;2;ABIERTO;NO;NO;1;CENTRO              ;4;JUSTICIA;14;40.4208058791525;-3.69930167470253;0749701VK4704H0001YZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e499946be351c010VgnVCM2000000c205a0aRCRD;52114;PLAZA DE PEDRO ZEROLO NUM 1(D), 28004 MADRID
201;PEÑUELAS;RESIDENCIAL;;239;;239;2;ABIERTO;NO;NO;2;ARGANZUELA          ;2;ACACIAS;22;40.4023740747468;-3.70557685986881;0128702VK4702G0001AQ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92916545f951c010VgnVCM2000000c205a0aRCRD;24131;PASEO DE LA ESPERANZA NUM 8(P), 28005 MADRID
702;PÉREZ PILLADO;RESIDENCIAL;;531;;531;2;ABIERTO;NO;NO;7;CHAMBERÍ;6;VALLEHERMOSO;76;40.4399354220316;-3.70691964167697;0171806VK4707A0001UO;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba57339ae51c010VgnVCM2000000c205a0aRCRD;13617;PLAZA DEL TENIENTE DE ALCALDE PÉREZ PILLADO NUM 1(B), 28003 MADRID
303;PEZ VOLADOR;RESIDENCIAL;;657;;657;3;ABIERTO;NO;NO;3;RETIRO              ;3;ESTRELLA;33;40.4143027370628;-3.66555883072949;3943908VK4734D0001QB;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=290e7339ae51c010VgnVCM2000000c205a0aRCRD;13545;CALLE DEL PEZ VOLADOR NUM 21, 28007 MADRID
1403;PICO DE LOS ARTILLEROS;RESIDENCIAL;;195;;195;2;ABIERTO;NO;NO;14;MORATALAZ           ;3;MARROQUINA;0;40.4071755730296;-3.63952942755862;5834705VK4753D0001HA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f2e7339ae51c010VgnVCM2000000c205a0aRCRD;13542;PASEO DEL ARTILLEROS NUM 44, 28030 MADRID
426;PILAR DE ZARAGOZA;RESIDENCIAL;;180;;180;4;ABIERTO;NO;NO;4;SALAMANCA           ;4;GUINDALERA;44;40.435724728216;-3.67111448995106;3265203VK4736E0001KJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a8ec2c6e051c010VgnVCM2000000c205a0aRCRD;81802;CALLE DE PILAR DE ZARAGOZA NUM 54, 28028 MADRID
304;PÍO BAROJA I;RESIDENCIAL;;495;;495;3;ABIERTO;NO;NO;3;RETIRO              ;6;NIÑO JESUS;36;40.4134277776768;-3.67441505081472;2841311VK4724B0001IZ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c55e7339ae51c010VgnVCM2000000c205a0aRCRD;13593;CALLE DE PIO BAROJA S/N, 28009 MADRID
1415;PÍO BAROJA II;RESIDENCIAL;;268;;268;3;ABIERTO;NO;NO;14;MORATALAZ           ;6;VINATEROS;0;40.403298468742435; -3.638310907554055;5929354VK4752H0001SU;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e1015cbed51c010VgnVCM2000000c205a0aRCRD;13594;CALLE DE LUIS DE HOYOS SAINZ NUM 80(P), 28030 MADRID
828;PITIS;DISUASORIO;;;486;486;1;ABIERTO;NO;SÍ;8;FUENCARRAL-EL PARDO;2;FUENTELARREINA;0;40.4941929509737;-3.72723600089653;8328601VK3882G8631901VK3883B;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1642e9887f9f9710VgnVCM2000001f4a900aRCRD;11413620;CALLE DE GLORIA FUERTES NUM 191, 28049 MADRID
1512;PLATÓN;RESIDENCIAL;;218;;218;3;ABIERTO;NO;NO;15;CIUDAD LINEAL       ;5;SAN PASCUAL;0;40.4424002090821;-3.65223700476275;4772520VK4747D0001UY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35c47339ae51c010VgnVCM2000000c205a0aRCRD;13595;PLAZA DE PLATÓN NUM 3, 28027 MADRID
5001;PLAZA DE COLÓN;ROTACIONAL;611;;;611;1;EN OBRAS;NO;NO;4;SALAMANCA;1;RECOLETOS;41;40.4254346221439;-3.6884680270103;1653902VK4715D0001EY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5777339ae51c010VgnVCM2000000c205a0aRCRD;13454;CALLE DE GOYA NUM 2, 28001 MADRID
5004;PLAZA DE ESPAÑA;MIXTO;542;258;;800;3;ABIERTO;NO;NO;1;CENTRO;1;PALACIO;0;40.4237811996075;-3.71152321262521;9651401VK3795B0001XI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb977339ae51c010VgnVCM2000000c205a0aRCRD;13463;PLAZA DE ESPAÑA NUM 1(D), 28008 MADRID
5002;PLAZA DE LAS CORTES;MIXTO;306;123;;450;0;ABIERTO;NO;NO;1;CENTRO              ;3;CORTES;13;40.41567209145918; -3.695312097854121;1043601VK4714C0001KE;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42c77339ae51c010VgnVCM2000000c205a0aRCRD;13467;PLAZA DE LAS CORTES NUM 13, 28014 MADRID
107;PLAZA DE ORIENTE;MIXTO;242;511;;753;2;ABIERTO;NO;NO;1;CENTRO              ;1;PALACIO;11;40.41840695632423; -3.7119903936183274;9745401VK3794F0002MT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7db12c798651c010VgnVCM2000000c205a0aRCRD;33440;PLAZA DE ORIENTE NUM 9 ESC T PLTA -2, 28013 MADRID
5018;PLAZA DE SANTA ANA;MIXTO;173;110;;283;0;ABIERTO;NO;NO;1;CENTRO              ;3;CORTES;13;40.4145312089554;-3.70056009896723;0642901VK4704B0001PD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b5881eb5f51c010VgnVCM2000000c205a0aRCRD;13456;PLAZA DE SANTA ANA S/N, 28012 MADRID
105;PLAZA DE SANTO DOMINGO;MIXTO;223;87;;320;0;ABIERTO;NO;NO;1;CENTRO;1;PALACIO;11;40.42013315230386; -3.7082597874437004;9948701VK3794H0001PX;https://www.madrid.es/portales/munimadrid/es/Inicio/Movilidad-y-transportes/Direcciones-y-telefonos/Aparcamiento-mixto-Plaza-de-Santo-Domingo/?vgnextfmt=default&vgnextoid=58ec252aa267d710VgnVCM1000001d4a900aRCRD&vgnextchannel=262f8fb9458fe410VgnVCM1000000b205a0aRCRD;11544439;PLAZA DE SANTO DOMINGO S/N, 28013 MADRID
113;PLAZA DEL CARMEN;ROTACIONAL;450;;;450;1;ABIERTO;NO;NO;1;CENTRO              ;6;SOL;163;40.4187452086303;-3.70351268126828;0446401VK4704E0001EJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ec881eb5f51c010VgnVCM2000000c205a0aRCRD;13472;PLAZA DEL CARMEN NUM 10 PLTA -2, 28013 MADRID
5014;PLAZA DEL REY;ROTACIONAL;170;;;170;0;ABIERTO;NO;NO;1;CENTRO              ;4;JUSTICIA;14;40.4202104053746;-3.69580666702734;1048901VK4714G0001OH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4f881eb5f51c010VgnVCM2000000c205a0aRCRD;13474;PLAZA DEL REY NUM 1(D), 28004 MADRID
5008;PLAZA MAYOR;MIXTO;691;691;;1382;3;ABIERTO;NO;NO;1;CENTRO              ;6;SOL;161;40.4158677606471;-3.70689561392158;0143101VK4704C0002QM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b1981eb5f51c010VgnVCM2000000c205a0aRCRD;13466;PLAZA   MAYOR NUM 1(D) PLTA -1 PRTA 01, 28012 MADRID
619;POETA LEOPOLDO DE LUIS;RESIDENCIAL;;314;;314;3;ABIERTO;NO;NO;6;TETUÁN              ;1;BELLAS VISTAS;61;40.45325490763682; -3.7041514805872615;0385729VK4708E0001AH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a94e8235c3580210VgnVCM1000000b205a0aRCRD;5298038;CALLE DE CASTILLA NUM 14(P), 28039 MADRID
503;PRADILLO I;RESIDENCIAL;;143;;143;2;ABIERTO;NO;NO;5;CHAMARTÍN;3;CIUDAD JARDIN;53;40.4484340334876;-3.67551341725092;2778501VK4727H0001OA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7e7339ae51c010VgnVCM2000000c205a0aRCRD;13488;CALLE DE MANTUANO NUM 60, 28002 MADRID
525;PRADILLO II;RESIDENCIAL;;64;;64;1;ABIERTO;NO;NO;5;CHAMARTÍN;3;CIUDAD JARDIN;53;40.44916077138956; -3.6711129463989627;3081123VK4738A0003QJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e84b78a52ffd4410VgnVCM1000000b205a0aRCRD;7401268;CALLE DE PRADILLO NUM 31 PLTA 0 PRTA 01, 28002 MADRID
618;PRESIDENTE CARMONA;MIXTO;127;379;;506;3;ABIERTO;NO;NO;6;TETUÁN              ;2;CUATRO CAMINOS;62;40.45251614668263; -3.6956837947248724;0982701VK4708B0001ES;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a412c798651c010VgnVCM2000000c205a0aRCRD;36271;AVENIDA DEL GENERAL PERÓN NUM 21(P), 28020 MADRID
5015;PRíNCIPE DE VERGARA (AUDITORIO);ROTACIONAL;376;;;376;0;ABIERTO;NO;NO;5;CHAMARTÍN;3;CIUDAD JARDIN;53;40.44429510303696;-3.6776974842015506;2676801VK4727F0001LH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed88f25e040c4410VgnVCM2000000c205a0aRCRD;7393089;CALLE DE CARTAGENA NUM 178 PLTA 0 PRTA 01, 28002 MADRID
5016;PUERTA DE TOLEDO;ROTACIONAL;243;;;243;0;ABIERTO;NO;NO;1;CENTRO              ;2;EMBAJADORES;12;40.407386591674;-3.71001515747525;9833602VK3793D0001OG;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f477339ae51c010VgnVCM2000000c205a0aRCRD;13478;GLORIETA DE LA PUERTA DE TOLEDO S/N, 28005 MADRID
1301;PUERTO DEL MONASTERIO;RESIDENCIAL;;244;;244;2;ABIERTO;NO;NO;13;PUENTE DE VALLECAS  ;2;SAN DIEGO;0;40.394466830465;-3.66386420792577;3719508VK4731H0001KT;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62ae7339ae51c010VgnVCM2000000c205a0aRCRD;13596;CALLE DEL PUERTO DEL MONASTERIO NUM 17 PLTA -2, 28053 MADRID
1007;RAFAEL FINAT;RESIDENCIAL;;311;;311;3;ABIERTO;NO;NO;10;LATINA              ;7;LAS AGUILAS;0;40.37919695063071; -3.770494446474416;4503707VK3740D0001RD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce7339ae51c010VgnVCM2000000c205a0aRCRD;13509;CALLE DE RAFAEL FINAT NUM 44, 28044 MADRID
505;RAFAEL SALGADO;RESIDENCIAL;;372;;372;3;ABIERTO;NO;NO;5;CHAMARTÍN;4;HISPANOAMERICA;54;40.454300823675;-3.68784469841434;1786517VK4718F0001MY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fee7339ae51c010VgnVCM2000000c205a0aRCRD;13506;CALLE DE RAFAEL SALGADO NUM 13(P), 28036 MADRID
1204;RAFAELA YBARRA;RESIDENCIAL;;257;;257;2;ABIERTO;NO;NO;12;USERA               ;7;PRADOLONGO;0;40.3805393289858;-3.71120392518426;0198701VK4609G0001JM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e35f6545f951c010VgnVCM2000000c205a0aRCRD;24132;AVENIDA DE RAFAELA YBARRA NUM 61(P), 28026 MADRID
119;RAMALES;RESIDENCIAL;;455;;455;4;ABIERTO;NO;NO;1;CENTRO              ;1;PALACIO;11;40.4172109195211;-3.71296223991581;9645801VK3794F0001MR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca57bdc85c01c010VgnVCM2000000c205a0aRCRD;183557;CALLE DE REQUENA NUM 7, 28013 MADRID
811;RAMÓN GÓMEZ DE LA SERNA;RESIDENCIAL;;597;;597;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;3;PEÑA GRANDE;0;40.4834555793757;-3.72441525544936;8618968VK3881H0001BK;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551f7339ae51c010VgnVCM2000000c205a0aRCRD;13597;CALLE DE RAMÓN GÓMEZ DE LA SERNA NUM 143 P, 28035 MADRID
509;RAMOS CARRIÓN;RESIDENCIAL;;579;;579;3;ABIERTO;NO;NO;5;CHAMARTÍN;2;PROSPERIDAD;52;40.44610227199064; -3.6682823210085007;3476301VK4737E0001TA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab3f7339ae51c010VgnVCM2000000c205a0aRCRD;13599;CALLE DE CLARA DEL REY NUM 61(P) PLTA -4, 28002 MADRID
421;RECOLETOS;MIXTO;290;102;;392;4;ABIERTO;NO;NO;4;SALAMANCA           ;1;RECOLETOS;41;40.421397488495096; -3.691841269615146;1348601VK4714G0001LH;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=283f15cbed51c010VgnVCM2000000c205a0aRCRD;13476;PASEO DE RECOLETOS NUM 8(B) PLTA -3, 28001 MADRID
